,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
353,279251651,419.01,,5,5,5,5,5,5,5,13.9,13.6,2.68,4,0,1,EB,False,10.5886,0.007,,1,spoc-s13-b02,UNKNOWN,06:56:36.95,-59:10:52.71,-150.879,0.05,454.289,0.06,2458654.122394,0.0011611341,0.403842579347559,3.153845e-05,1.05922177213852,0.33206382,0.691436,0.05267,636.633796277764,48.509575,1.44239297224947,1.3622795,710.634979024335,1316.83510199281,12.129184,42.76,0.04985,4119.1,188.7,4.73,0.07,0.555,0.018,,,0.549943,0.0202648,"1,2,3,4,5,6,7,8,9,10,11,12,13,27",2019-01-16,2021-12-07,2022-12-14 12:09:24,Rstar 0.55; may be on 279251647; retired as NEB
354,408159788,420.01,,5,5,5,5,5,5,5,22.3,117.7,21.14,2,3,3,EB,False,10.6152,0.006,,1,qlp-s32-ffi,QLP,05:13:47.45,07:03:21.03,43.091,0.064,-51.312,0.053,2459199.050071,0.0057717,2.300698,2.43e-05,3.451,0.253,0.847205,0.336115,780.0,309.525,4.87824,1.65997,17366.7,3198.0,21.0,145.407,0.877,5747.3,518.8,4.57,0.31,0.85,0.04,,,0.982,0.129021,"5,32",2019-02-08,2021-12-07,2022-12-14 12:09:24,SG1 check if it is on target. Retired as NEB.
355,94986319,421.01,,1,4,1,5,4,4,4,10.0,110.8,20.6,3,11,4,CP,True,9.2711,0.006,,1,spoc,QLP,05:27:24.79,-14:16:36.27,-35.687,0.046,50.45,0.064,2459195.308114,0.0007124,16.067522015214,1.7260583e-05,2.61823824440113,0.06979756,3.185496,0.05156,2929.65014692961,47.487232,4.79096166986825,0.34581897,36.1060604449033,625.193963074304,55.85984,74.7969,0.2035,5718.0,189.0,4.35658,2.00367,0.860123991966248,0.0494975,,,0.92,0.115758,"5,6,32",2019-05-17,2021-12-02,2023-04-06 00:00:00,TOI-421 c / TOI-421.01
356,94986319,421.02,,5,5,5,5,4,5,5,4.0,54.1,4.38,3,11,4,CP,True,9.2711,0.006,,2,spoc,SPOC,05:27:24.79,-14:16:36.27,-35.687,0.046,50.45,0.064,2458441.280669,0.0015487107,5.19768583560535,2.9365994e-05,1.88107373114126,0.3464259,0.475046,0.041737,437.437604397436,38.440166,1.92573458587637,0.9877214,162.591788611879,910.739979794873,11.869352,74.7969,0.2035,5718.0,189.0,4.35658,2.00367,0.860123991966248,0.0494975,,,0.92,0.115758,"5,6,32",2021-10-21,2021-10-21,2022-12-14 12:09:24,TOI-421 b / TOI-421.02
358,43647325,423.01,,5,5,5,5,5,5,5,130.5,147.2,317.0,0,1,1,KP,True,10.4408,0.006,,1,spoc,UNKNOWN,05:04:19.65,-06:13:47.21,20.664,0.064,10.822,0.056,2459176.768453,0.0001970491,3.16156970080926,6.725267e-07,3.1425792336791,0.0110490145,19.148968,0.04788,17482.2328085071,44.09823,14.8619546366271,0.7204642,758.102617452784,1338.29467087477,426.45526,202.218,1.6835,6072.0,125.1,4.41,0.08,1.09774005413055,0.0531332,-0.05,0.05,1.135,0.154188,"5,32",2019-02-08,2021-12-02,2022-12-14 12:09:24,WASP-35 b
359,117979694,424.01,,5,5,5,5,5,5,5,9.2,73.6,5.16,3,3,5,PC,False,10.5094,0.006,,1,qlp,QLP,04:47:41.11,-17:44:42.02,-13.762,0.036,19.567,0.044,2458438.72101,0.00317,0.99114,0.00024,1.623,0.244,0.825473,0.001623,760.0,1.49485,2.1212,0.163748,1463.2,1723.0,16.0,103.69,0.3405,5059.0,122.9,4.61,0.09,0.75,0.05,,,0.845,0.107965,5,2019-02-08,2020-05-20,2022-12-14 12:09:24,centroid offset; significant odd-even
360,169532369,425.01,,5,5,5,5,5,5,5,39.5,48.1,317.0,0,1,1,EB,False,11.5781,0.01,,1,qlp-s05-b01,UNKNOWN,05:12:23.73,-13:36:20.29,0.246,0.042,-4.76,0.047,2458440.31143,0.00126,3.60364,0.00032,3.728,0.47,6.841366,0.003365,6281.32,3.09946,14.1007,0.723462,2312.7,1931.0,68.0,631.385,11.4895,6896.7,160.0,4.17,1.78,1.62,0.07,-0.150289,0.0656894,1.47,0.236059,5,2019-02-08,2021-12-07,2022-12-14 12:09:24,retired as SB1
365,459942762,430.01,,5,5,5,5,5,5,5,22.3,185.0,5.68,2,1,3,EB,False,8.2482,0.006,,1,qlp-s05-b01,UNKNOWN,04:01:06.83,04:32:27.13,40.555,0.081,-62.99,0.064,2458438.83761,0.00172,0.58644,6e-05,1.441,0.157,0.481393,0.000644,443.281,0.593425,2.31276,0.103777,6607.5,2511.0,34.0,66.5727,0.19755,5997.7,78.3,,,1.0,0.03,-0.45,0.011,1.13,0.152785,5,2019-02-08,2021-12-07,2022-12-14 12:09:24,Retired as NEB
366,31374837,431.01,,1,4,1,4,4,2,4,10.8,169.7,10.82,13,12,5,CP,True,8.1705,0.006,,1,spoc-s01-s36-b0A-PC,QLP,05:33:04.62,-26:43:25.93,16.804,0.039,150.766,0.048,2458440.630295,0.0004820865,12.4610086397464,1.3197421e-05,3.31957772886794,0.09169284,2.258662,0.048018,2078.14259812213,44.225582,3.28094917884097,0.32790983,28.3587887704514,588.561254900068,45.231777,32.5686,0.03115,4891.0,111.8,4.62,0.08,0.726631999015808,0.042995,0.02,0.08,0.8,0.0890284,"5,6,32",2019-02-08,2024-04-24,2024-04-25 00:00:00,TOI-431 d / TOI 431.01
367,31374837,431.02,,1,5,5,1,4,4,4,21.0,26.2,2.78,13,12,5,CP,True,8.1705,0.006,,2,spoc-s01-s36-b0A-PC,SPOC,05:33:04.62,-26:43:25.93,16.804,0.039,150.766,0.048,2458438.375965,0.0003433467,0.490058941306193,5.511132e-06,1.01233275631189,0.08059802,0.316039,0.012101,291.039972203679,11.14497,1.47415294335489,0.1615313,2120.44746625803,1730.71926889427,28.3464,32.5686,0.03115,4891.0,111.8,4.62,0.08,0.726631999015808,0.042995,0.02,0.08,0.8,0.0890284,"5,6,32",2019-06-06,2024-04-24,2024-04-25 00:00:00,TOI-431 b / TOI 431.02
368,38686737,432.01,,5,5,5,5,5,5,5,78.0,116.4,317.0,0,0,3,EB,False,12.6038,0.006,,1,qlp-s05-b01,SPOC/QLP,03:51:27.76,-10:36:50.68,-3.356,0.051,-2.798,0.043,2458439.97961,0.00087,2.24704,0.00014,2.713,0.065,20.706187,0.003998,18890.4,3.68202,18.1799,0.656011,1793.26,1812.0,67.0,746.646,22.949,6846.0,114.5,4.23,,1.2,0.04,,,1.42,0.24065,5,2019-02-08,2024-09-18,2024-09-19 00:00:00,
369,188989177,433.01,,5,5,5,5,5,5,5,636.3,2424.7,317.0,7,6,3,EB,False,9.1414,0.008,,1,qlp-tois-update,QLP,05:15:06.82,-15:06:01.67,-2.243,0.061,-1.801,0.068,2458438.29916,0.00045,1.17409,4e-05,1.701,0.047,4.002879,0.765285,3680.0,704.605,49.6799,10.8637,34547.8,3798.0,101.0,547.126,12.5735,8242.0,134.5,3.61,0.07,3.67,0.13,,,2.02,0.299772,5,2019-02-08,2022-07-11,2022-12-14 12:09:24,secondary eclipse; two stars in the same pixel; depth is 3.6 ppt; TFOP FP
370,78055054,434.01,,5,5,5,5,5,5,5,45.1,125.4,125.96,0,0,1,KP,True,12.8461,0.007,,1,spoc,UNKNOWN,05:22:09.18,-30:58:14.94,8.704,0.025,4.327,0.025,2459198.519993,0.0015459,4.388851647462,3.271517e-06,3.01840154570759,0.036128573,27.448983,0.242366,24964.5478229721,223.20244,13.8994523390267,0.8251116,192.232821550463,949.678562683531,89.87043,362.273,2.2455,5175.0,182.0,4.46488,2.00365,0.877856016159058,0.0512412,,,0.87,0.103076,"5,6,32",2019-06-06,2021-12-02,2022-12-14 12:09:24,HATS-43 b
372,44745077,436.01,,5,5,5,5,5,5,5,12.5,92.8,10.49,2,0,2,EB,False,13.0734,0.007,,1,qlp-s05-b01,UNKNOWN,04:06:33.48,-25:05:38.82,-88.788,0.05,-87.994,0.067,2458411.70271,0.00319,1.8756,0.00017,0.989,0.279,6.169603,0.04227,5666.3,38.9309,,,40.3912972778434,642.971465953058,16.0,77.5383,0.23055,3549.7,274.0,4.87,0.41,,,,,0.383047,0.0202469,"4,5",2019-01-31,2021-12-07,2022-12-14 12:09:24,v-shaped due to short transit duration; retired as NEB
373,32499655,437.01,,5,5,5,5,5,5,5,33.1,84.6,97.14,0,0,0,KP,True,13.5452,0.008,,1,spoc,UNKNOWN,05:37:18.42,-27:58:21.27,-2.16,0.026,0.255,0.029,2459197.575826,0.0012827,2.74390294216269,4.252865e-06,1.50316800755108,0.059521034,15.145192,0.584995,13852.3979584906,538.65515,11.9292388216708,0.3915262,306.417042669444,1067.08245369836,32.695362,446.035,3.2185,4860.0,171.0,4.438,,0.885702013969421,,,,0.79,,"5,6,32,33",2019-06-06,2021-12-02,2022-12-14 12:09:24,HATS-44 b
375,13021029,439.01,,5,5,5,5,5,5,5,42.4,49.8,317.0,0,0,1,KP,True,11.7231,0.007,,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,05:01:11.92,-26:03:14.92,0.495,0.029,3.169,0.043,2459175.599762,0.0007667311,3.85588998096666,3.3092304e-06,3.9555399273548,0.048744615,10.635245,0.114485,9747.60355971291,105.43871,14.5222913112495,0.5979688,1062.02980352618,1455.97502595386,63.59266,488.66,5.497,6244.5,102.1,4.21,0.08,1.43255996704102,0.0567035,-0.123681,0.0694451,1.21,0.170876,"5,32",2019-02-08,2024-04-24,2024-04-25 00:00:00,WASP-61 b
376,143350972,440.01,,5,5,5,5,5,5,5,13.0,131.1,3.69,1,1,3,EB,False,7.6818,0.006,,1,qlp-s05-b01,UNKNOWN,05:28:59.04,-17:25:46.43,-84.343,0.067,-75.221,0.074,2458439.13519,0.00219,1.0817,0.00014,1.588,0.222,0.370878,0.000538,341.533,0.495141,2.07554,0.083749,2462.70097492362,1796.68801226589,26.0,49.3375,0.09575,5759.2,38.2,4.45,0.01,1.02,0.01,0.0595743,0.00469596,1.03,0.126964,5,2019-01-31,2021-12-07,2022-12-14 12:09:24,two stars in the same pixel;
377,316916655,441.01,,5,5,5,5,5,5,5,43.2,177.2,49.83,4,1,1,EB,False,9.19901,0.006,,1,qlp-s05-b01,QLP,04:57:53.47,-13:42:13.35,-10.626,0.042,-2.252,0.047,2458440.19448,0.00099,2.87436,0.00021,1.901,0.412,2.707301,0.006914,2490.41,6.36835,7.91346,0.685174,2011.82,1865.0,65.0,183.952,0.919,6805.0,242.2,4.26,0.34,1.44,0.1,,,1.472,0.250955,5,2019-02-08,2021-12-07,2022-12-14 12:09:24,SG1 check if the target is 316916663; possible odd-even; retired as NEB
378,70899085,442.01,,1,5,5,5,4,1,4,27.3,155.2,21.79,10,8,9,CP,True,10.7329,0.007,,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,04:16:45.65,-12:05:05.51,49.766,0.044,-197.253,0.034,2459196.115341,0.0005086,4.0520368,4.4e-06,1.56051278519465,0.04151744,6.001573,0.122538,5512.40331926394,112.85521,4.95231335387889,0.17886217,38.5441194159536,635.490820419911,44.85534,52.616,0.11525,3779.0,157.0,4.64,0.01,0.60775101184845,0.018173,,,0.594367,0.0203488,"5,32",2019-02-08,2024-09-09,2024-09-10 00:00:00,LP 714-47 b
379,117979897,443.01,,5,5,5,5,5,5,5,37.9,99.6,118.1,0,1,3,KP,True,12.0682,0.006,,1,spoc,UNKNOWN,04:47:17.86,-17:06:54.62,7.532,0.034,-1.95,0.044,2459174.840517,0.000974875,3.3106692005591,3.4830468e-06,3.70338667821136,0.054132555,10.023756,0.119761,9189.73425227065,110.29803,13.3820130017706,0.6670257,1061.55424247344,1455.81200762038,47.82397,516.543,8.5035,6030.0,121.9,4.22,0.08,1.35143005847931,0.0649749,,,1.118,0.139958,"5,32",2019-02-08,2021-12-02,2022-12-14 12:09:24,WASP-141 b
380,179034327,444.01,,1,5,5,1,4,4,4,4.8,90.2,10.91,4,5,6,PC,True,9.0567,0.006,,1,spoc,QLP,04:16:44.16,-26:45:59.07,-25.83,0.035,-116.428,0.045,2458417.605025,0.002078826,17.9635082681689,9.304675e-05,4.42979578733271,0.17718041,1.37644,0.110336,1266.94519003137,101.6182,3.29701974012549,0.26150832,23.4693523131703,561.364604400831,9.843916,57.3973,0.0827,5229.0,183.0,4.55429,0.424663,0.794471025466919,0.0482412,,,0.85,0.102469,"4,5,31,32",2019-05-17,2021-07-14,2023-12-03 12:02:47,
384,1528696,448.01,,3,5,5,3,4,4,4,47.9,116.3,53.39,4,1,0,CP,True,13.1686,0.006,,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,05:03:10.89,-30:23:58.06,-9.339,0.025,-21.995,0.026,2458438.402842,0.00021536286,0.882062425827087,5.160957e-06,0.575967222552898,0.10460989,12.838931,0.536144,11755.4509288482,493.6848,8.38889407545133,2.225674,983.424595742885,1428.25257606549,28.6565,308.262,1.4125,4669.0,122.0,4.52,,0.782887995243073,,,,0.74,,"5,32",2019-02-08,2024-09-09,2024-09-10 00:00:00,NGTS-6 b
385,139528693,449.01,,5,5,5,5,5,5,5,59.9,72.1,317.0,0,0,3,KP,True,11.8282,0.007,,1,spoc,UNKNOWN,04:15:01.5,-22:06:59,-0.463,0.042,6.424,0.044,2459175.58961,0.0008627053,2.17517287669693,1.8662555e-06,4.79188062209236,0.0435919,8.480762,0.074804,7780.64351961097,68.89435,18.7874019308221,0.94767016,4812.62382367205,2124.29696543166,44.623333,754.258,16.7375,6291.0,130.1,3.9,0.09,2.06259989738464,0.102535,-0.07,0.05,1.23,0.179638,"5,31,32",2019-02-08,2021-12-02,2022-12-14 12:09:24,WASP-78 b
387,257605131,451.01,,1,5,5,1,4,4,4,4.0,58.3,14.68,16,3,3,CP,True,10.2666,0.006,,1,spoc,UNKNOWN,04:11:51.93,-37:56:23.03,-11.167,0.039,12.375,0.054,2458416.634939,0.0012756921,16.3648730373237,4.921217e-05,4.04783015228481,0.20240912,2.255346,0.143861,2075.09441176443,132.4925,3.92483215869815,0.5098805,38.2371999320861,634.221952100063,14.497905,123.739,0.385,5481.0,127.6,4.56,0.08,0.856226027011871,0.0441055,,,0.96,0.124766,"4,5,31",2019-01-31,2021-07-01,2022-12-14 12:09:24,TOI-451 d / TOI-451.01
388,257605131,451.02,TIC 257605131.02,5,5,5,5,4,5,5,4.7,47.1,4.4,16,3,3,CP,True,10.2666,0.006,,2,spoc,SPOC,04:11:51.93,-37:56:23.03,-11.167,0.039,12.375,0.054,2458410.999327,0.0012462778,1.85866242291198,1.3506013e-05,2.05257967846067,0.42424858,0.540471,0.057933,497.668349663653,53.357212,1.93236572012875,1.8722088,695.187963124427,1309.62003531108,10.002181,123.739,0.385,5481.0,127.6,4.56,0.08,0.856226027011871,0.0441055,,,0.96,0.124766,"4,5,31",2021-07-28,2021-07-28,2022-12-14 12:09:24,TOI-451 b
389,257605131,451.03,TIC 257605131.03,5,5,5,5,4,5,5,3.2,43.3,7.89,16,3,3,CP,True,10.2666,0.006,,3,spoc,SPOC,04:11:51.93,-37:56:23.03,-11.167,0.039,12.375,0.054,2458411.806253,0.0020315396,9.19107915062941,9.691549e-05,3.05567704479118,0.38808247,1.021996,0.123078,940.850021878492,113.352394,2.72510061348243,0.87950623,82.5177911310157,768.699587625849,9.849737,123.739,0.385,5481.0,127.6,4.56,0.08,0.856226027011871,0.0441055,,,0.96,0.124766,"4,5,31",2021-07-28,2021-07-28,2022-12-14 12:09:24,TOI-451 c
390,139733308,452.01,,5,5,5,5,5,5,5,34.5,124.5,74.68,0,0,3,KP,True,11.9012,0.006,,1,spoc,UNKNOWN,04:28:53.48,-21:28:55.4,-0.026,0.036,-22.048,0.04,2459174.695544,0.0006472899,4.76339524215734,3.422334e-06,3.00782717530846,0.044342354,14.383831,0.139671,13160.6298310052,128.63376,10.2196832998594,0.59249717,183.239451886663,938.370822748209,81.83613,246.384,1.7305,5258.0,123.0,4.51,0.08,0.875509977340698,0.049196,,,0.9,0.11273,"5,32",2019-02-08,2021-12-02,2022-12-14 12:09:24,HATS-5 b
391,452808876,453.01,,5,5,5,5,5,5,5,141.7,172.8,317.0,0,0,1,KP,True,9.538961,0.006,,1,qlp,UNKNOWN,04:50:38.54,01:53:37.81,-16.151,0.064,-18.866,0.044,2458438.96587,0.0004,2.70582,8e-05,4.968,0.031,8.173711,0.000117,7500.0,0.107904,18.4904,0.986603,3557.29,2151.0,205.0,275.664,3.0885,6441.6,145.8,3.91,0.09,2.1,0.11,0.152,0.014,1.304,0.209204,5,2019-02-08,2020-05-20,2022-12-14 12:09:24,WASP-82b
393,98796344,455.01,,4,5,5,4,4,4,4,7.9,43.0,2.68,33,14,7,CP,True,8.84294,0.008,,1,spoc,UNKNOWN,03:01:50.99,-16:35:40.18,-369.196,0.14,-268.51,0.147,2459168.295274,0.0007279,5.35877595248221,7.548971e-06,1.369776439469,0.14748554,2.94464,0.144175,2708.4393715462,132.78087,1.44541540651259,0.29846486,6.27955370949943,403.740154057577,20.253843,6.86929,0.003805,3562.0,83.0,4.97389,0.060229,0.275952994823456,0.00828276,,,0.249439,0.0201557,"4,31",2019-02-08,2021-12-02,2022-12-14 12:09:24,LTT 1445 A b
394,77228304,456.01,,5,5,5,5,5,5,5,62.2,449.4,5.26,1,1,0,PC,False,15.7298,0.016,,1,spoc,SPOC,04:36:27.98,-41:14:46.3,63.868,0.228,10.099,0.249,2458410.95064,0.001209,0.336826,1.7e-05,0.883311,0.114655,19.999154,2.391011,18251.292089,2199.7795,15.240658,1.416672,11129.6464735411,2619.63082398971,10.402103,39.4781,0.1915,5780.0,,4.438,,1.0,,,,0.114299,0.0200335,"4,5",2019-06-06,2019-06-06,2022-12-14 12:09:24,
398,9804616,460.01,,5,5,5,5,5,5,5,241.2,123.0,317.0,4,0,6,EB,False,14.1118,0.009,,1,spoc-s04-b03,SPOC,03:10:34.44,-09:16:36.52,83.543,0.211,-7.547,0.235,2458411.065871,0.00047881476,0.516834685451029,1.6358525e-05,0.936413,0.044024,36.647959,1.465748,33190.706911,1349.0933,6.597837,3.470252,118.667638516686,841.788182469652,25.98026,210.988,7.761,3274.0,101.0,4.9794,0.522163,0.273,0.06,,,0.591222,0.0236486,4,2019-02-08,2021-12-07,2022-12-14 12:09:24,Retired as SEB2	
399,4646810,461.01,,1,5,5,4,4,1,4,3.0,61.1,4.28,11,17,7,PC,True,8.8723,0.006,,1,spoc,SPOC,02:33:05.1,-10:21:07.84,-173.029,0.077,-92.131,0.069,2458416.351956,0.0015891608,10.9245477964911,3.9742914e-05,1.87164767616822,0.36133847,0.709801,0.067749,653.537141010675,62.396942,1.90150181418974,1.9580723,35.2426680036293,621.422457696108,10.592442,45.5621,0.08815,4884.0,96.0,4.49,0.18,0.74413001537323,0.0558769,-0.01,0.06,0.8,0.0944292,"4,31",2019-02-08,2019-02-08,2023-06-08 12:02:54,previously two single transits; now have a period for one of the singles. Other potential single transit at TBJD ~1430.8
401,176831592,463.01,,5,5,5,5,5,5,5,507.5,934.3,317.0,4,1,4,EB,False,9.1013,0.006,,1,qlp,UNKNOWN,03:15:49.74,-32:48:08.63,59.356,0.033,10.852,0.038,2459169.21814,0.00034,2.53405,0.0,1.944,0.081,4.427963,1.223847,4070.0,1126.57,26.5362,6.2141,3632.83,2162.0,55.0,187.812,0.942,6497.8,83.0,4.17,0.16,1.65,0.07,0.1,0.12,1.33,0.204241,31,2019-02-08,2020-12-28,2022-12-14 12:09:24,clear odd-even; some synchronization; retired as a TFOP EB
402,398733009,464.01,,5,5,5,5,5,5,5,17.8,177.7,16.17,5,0,6,PC,False,15.61,0.0,,1,spoc,SPOC,02:08:40.75,-09:02:45.76,11.782,0.104,-9.057,0.091,2459116.382318,0.0013453984,0.818567173097829,7.746806e-05,0.98096869860241,0.0874979,49.6644,4.265546,44712.1811610994,3921.006,4.15526032524568,2.4100754,151050.066919513,5028.0545420691,10.488189,2220.36,309.14,31000.0,,5.59998,,0.18,0.104,,,0.47,0.03,30,2019-02-08,2019-02-08,2022-12-14 12:09:24,hot subdwarf star; deep secondary
403,270380593,465.01,,5,5,5,5,5,5,5,27.2,125.1,31.15,0,5,3,KP,True,10.7307,0.006,,1,spoc-s01-s46-b0A,UNKNOWN,02:11:07.7,02:25:05.5,74.19,0.089,40.056,0.08,2459449.900242,0.0005927469,3.83616190510764,1.8262515e-06,2.38463368420771,0.0485834,5.768146,0.066723,5298.57124821292,61.451927,6.11008882177932,0.45849642,190.71356630764,947.796599986247,67.33148,122.066,0.6445,4910.0,,4.60108,,0.847379982471466,0.0548341,,,0.811,0.10253,"4,31,42,43",2019-02-08,2022-07-15,2022-12-14 12:09:24,WASP-156 b
404,4616072,466.01,,5,5,5,5,5,5,5,25.0,76.2,125.97,0,0,1,KP,True,12.8893,0.011,,1,spoc,UNKNOWN,06:47:58.62,-21:54:38.56,-3.181,0.017,3.683,0.03,2459201.891355,0.0012581479,4.18761538150302,7.0024894e-06,3.00702168838434,0.076937735,11.906285,0.231688,10906.185708004,213.36957,13.9002368777624,0.6506094,811.350417127502,1361.19976520082,38.59756,772.11,11.145,6675.0,195.0,4.20094,,1.23732995986938,0.0545729,,,1.38,0.23449,"6,7,33",2019-02-22,2021-10-07,2022-12-14 12:09:24,HATS-45 b
405,20178111,467.01,,5,5,5,5,5,5,5,19.7,108.1,16.62,1,1,1,EB,False,10.2767,0.006,,1,qlp-s32-ffi,UNKNOWN,05:59:35.38,-40:23:44.68,-14.62,0.037,5.776,0.043,2459198.7024,0.0013381,1.734422,0.000265,2.32,1.258,1.336278,0.168381,1230.0,155.073,4.24151,1.2984,4861.83,2326.0,31.0,151.504,0.5135,5890.0,191.0,4.48757,0.273706,0.94,0.05,,,1.06,0.134696,"6,32",2019-02-27,2021-12-07,2022-12-14 12:09:24,TFOP FP; retired as NEB
406,33521996,468.01,,5,5,5,5,5,5,5,53.0,155.6,91.33,0,0,2,KP,True,13.3383,0.007,,1,spoc,SPOC,05:52:35.23,-19:01:53.86,-2.533,0.042,7.349,0.061,2459220.820401,0.000571,3.32527029011256,1.825392e-06,2.05381439558946,0.030129604,38.391224,0.394307,34741.7763036531,363.10464,11.5039006236455,0.3623092,47.3314939955201,668.971017514846,94.981865,169.318,1.058,3724.0,,4.68255,,0.596800982952118,0.0179141,,,0.585471,0.0203909,"6,32,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,HATS-6 b
407,33692729,469.01,,1,4,1,1,4,4,4,7.0,86.4,12.37,5,17,3,CP,True,8.7615,0.006,,1,spoc-s01-s36-b0A-CPKP,SPOC,06:12:13.88,-14:38:57.54,-79.262,0.077,162.701,0.077,2458474.569581,0.0012097756,13.6308024056266,3.529175e-05,4.34265642388421,0.1637294,1.280951,0.04287,1179.10333388499,39.483753,3.54939623522081,0.38449073,60.1603117135399,710.308920793774,25.067589,68.192,0.17675,6114.0,194.0,4.5101,0.263951,1.00528001785278,0.0565427,,,0.91,0.118028,"6,33",2019-02-27,2024-09-09,2024-09-10 00:00:00,HD 42813 b
408,37770169,470.01,,4,5,5,4,4,4,4,6.3,61.1,19.32,6,3,4,CP,True,10.6995,0.006,,1,spoc-s01-s36-b0A-PC,SPOC/QLP,06:16:02.38,-25:01:53.08,52.515,0.028,-67.02,0.039,2458474.494915,0.0016063525,12.1914558295666,4.0807266e-05,3.31881271330776,0.18263032,2.853867,0.113457,2625.05707367915,104.49199,4.61313189636544,0.42131928,44.7551380811734,659.675682273464,23.24246,130.46,0.3995,5418.0,185.0,4.57259,0.29621,0.840970993041992,0.0507437,,,0.862,0.109459,"6,33",2019-02-27,2024-09-08,2024-09-09 00:00:00,TOI-470 b
409,47911178,471.01,,5,5,5,5,5,5,5,134.9,170.8,317.0,0,3,1,KP,True,9.79059,0.006,,1,spoc,UNKNOWN,06:33:24.26,-23:29:09.91,-2.569,0.027,24.992,0.043,2459223.302264,0.0001318,3.58570760706554,9.806579e-07,2.70720654082059,0.013635359,12.902492,0.058014,11813.3029259648,53.431217,15.8525901176334,0.73871547,1089.17098631036,1465.18939149256,231.19725,201.224,1.1455,6400.0,,4.34435,,1.34555995464325,0.0625502,,,1.277,0.202523,"6,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,WASP-101 b
411,52640302,473.01,,5,5,5,5,5,5,5,97.9,87.2,317.0,0,0,1,KP,True,12.0506,0.007,,1,spoc,UNKNOWN,06:44:27.58,-32:51:30.2,-19.389,0.034,-1.123,0.04,2459229.48943,0.0005577108,1.57328484098308,1.0491766e-06,2.42852845218543,0.023683269,18.479024,0.171574,16875.790984932,158.01283,14.72475239213,0.77020836,1563.63736591232,1603.81311149181,75.57263,369.926,3.0025,5400.0,,4.38782,,1.09538996219635,0.0565955,,,1.0,0.122754,"6,7,33,34",2019-02-22,2021-10-07,2022-12-14 12:09:24,WASP-64 b
412,59843967,474.01,,5,5,5,5,5,5,5,48.9,121.3,111.07,0,0,3,KP,True,12.7632,0.007,,1,spoc,UNKNOWN,06:16:26.9,-22:32:48.78,0.266,0.015,2.484,0.026,2459226.05544,0.0006162,2.51672571567235,2.3404966e-06,2.5896099209247,0.045473907,17.960925,0.225938,16406.5457432305,208.0753,12.9083147881226,0.75047064,558.828014864987,1240.05027221043,46.15443,416.459,2.7085,5403.0,,4.50146,,0.982638001441956,0.0551458,,,0.91,0.114406,"6,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,HATS-4 b
415,170102285,477.01,,5,5,5,5,5,5,5,82.4,210.0,109.35,0,0,1,KP,True,11.7583,0.006,,1,spoc-s01-s65-b0A-KP,SPOC/QLP,06:44:30.6,-42:45:44.03,-9.014,0.042,-87.771,0.048,2458470.661116,0.0001348985,2.94442730106294,8.4896254e-07,2.44784935941173,0.019561294,22.257681,0.152604,20291.3838652227,140.54343,12.7921538750839,0.84872735,317.431428788484,1076.54510492213,159.14836,207.49,1.0265,5150.0,,4.55754,,0.887269973754883,0.0584598,0.05,0.06,0.84,0.100206,"6,34,61",2019-02-27,2024-09-18,2024-09-19 00:00:00,WASP-23 b
416,172464366,478.01,,5,5,5,5,5,5,5,130.0,175.0,317.0,0,1,1,EB,False,11.0913,0.006,,1,spoc-s01s09-b0A,SPOC/QLP,06:40:38.13,-27:34:16.54,12.581,0.05,33.688,0.073,2458470.046418,0.000448,2.921685,0.000125,3.17791,0.030233,19.237612,0.246999,17562.44572,227.46902,19.091127,3.182325,1458.39969265747,1576.11858679214,79.50801,344.517,4.1875,6332.0,196.0,4.26074,0.377655,1.37266,0.22851,,,1.117,0.145182,6,2019-02-22,2024-09-18,2024-09-19 00:00:00,centroid shift because of nearby bright star; some phase variation (non-synchronized) and possible secondary; DR2 RVs show 6.4 km/s scatter.
