Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TESS Mag,Pipeline Signal ID,Source,Detection,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun),TFOPWG Disposition
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,0.9581660461916015,0.45305332198607,-0.15804406489170117,0.7027824454346759,-0.29527578511164654,0.8709874269310486,CP,2.060469440806327,-0.2014568308542081,spoc-s01-s65-b0A-PC,SPOC,-0.15428201810724168,-1.0674115260785417,3.8844532019958047,4.621992979825005,0.10978570613979419,-0.2573494089671988,-0.9169529032108215,0.5728861423341984,-0.46979359856298614,-1.670081420710432,2.247100682997274,-0.4396127648188205,-1.798622344770007,True
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-7.28948113839812e-17,7.076932636224703e-17,-0.6687706799755766,-0.4584030348712219,2.2244391418636664,0.5178270761949066,PC,-0.5017832263171436,-0.2014568308542081,qlp,QLP,-0.17869945652630204,1.5916434221800257,-0.17965657323890286,-0.21048012493446772,-0.3249132497577615,0.0,-2.711905091635895e-16,-0.30112812500631647,-0.4208978371268816,-0.04471181557544413,0.393671522134544,-0.1888928152240896,-0.16415375476238753,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.45963226856979206,-0.21849274974599595,-0.8387655597662063,-0.12663575478382252,-0.06621079175025447,0.5178270761949066,PC,-0.28164594281230965,-0.2014568308542081,qlp,QLP,-0.059828379782537223,0.48812873104329474,-0.2705007084245792,-0.3248628281706569,-0.5389578214968277,-0.23046636342447346,-0.18026339714922024,-0.3629768820723165,-0.3241826114857346,0.21525787480561956,0.4259291958881833,-0.16659639035898932,0.18036218977189,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.3950003627593957,-0.2720271974369096,-0.2871478387773103,-0.4584030348712219,-0.18074328843095053,-0.18849362527737706,PC,0.013667314803969707,-0.2014568308542081,qlp,QLP,-0.12907579194297214,0.48219585635976375,-0.28166016374047526,-0.3389337162671722,0.01401795864709598,0.0707345625789884,1.0995127940272371,-0.3080002091247609,0.7723002695325525,0.8216408513125447,-2.477261441939159,0.7512730999209707,1.1501981706183828,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.22156750060644914,-0.13557660518285986,1.6550972499653887,-0.2925193948275222,0.04832170493044156,-0.541653976013519,PC,0.5602898108956905,-0.2014568308542081,qlp-s14-faintsearch,FAINT,-0.14567327256245627,-0.859820397054906,0.040835611995155334,0.06594474121965618,0.0,-0.1662755162361213,0.33379395457217137,-0.294256040887872,0.3043421670396755,0.6428757508735629,0.0,8.25133475068638e-17,0.0,False
-1.8846350583457618,-4.2996451706734335,-4.416084639496147,-2.0974230096506754,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.4575804620361287,-0.1886130580115325,-0.799605730522487,0.8686660854783755,0.1628542016111376,0.16466672545876482,CP,-0.11658692560892438,-0.2014568308542081,spoc-s14-s60-b0A-CP,SPOC,0.06523100111991662,0.22059770842168233,-0.19615962782031426,-0.23123780378558811,-0.48254212934255347,-0.25823800902909305,-0.9781535676222656,-0.23828858521253965,-0.4520698418378322,-0.39738635253869625,0.9157942295109142,-0.27829218301496195,-0.5063100010464298,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.34267929615097953,-0.16197033288163593,-0.5448607360738712,-0.4584030348712219,-0.4098082817923426,-0.541653976013519,EB,0.9780643201822137,-0.2014568308542081,qlp-s35-faintsearch,FAINT,-0.11961175122238579,-0.6314047217389697,-0.07591488302395949,-0.08021093513769667,-0.20104350379505637,-0.22453108145013245,-0.10870088878893369,-0.3354885455985387,0.1044789262109172,0.6031359751505299,1.0065673234536505,-0.2074731692783398,0.8434373980878618,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-7.28948113839812e-17,7.076932636224703e-17,1.6550972499653887,-0.2925193948275222,0.9645816783760098,-0.18849362527737706,EB,-0.5351231555996168,-0.2014568308542081,qlp-s76-ffi,QLP,-0.03122599959839727,-0.2119504816133413,-0.09744689773376425,-0.1072179622906858,1.3728978230875561,-0.2310142775822452,-0.18741964798524888,0.31735944565368407,-8.879595692887245e-17,0.42021800425817635,0.0,0.1901464074826145,0.0,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.26568134108021174,0.1355815973073959,-0.3894580452856379,-0.2925193948275222,-0.18074328843095053,-0.541653976013519,EB,-0.42063067437298707,-0.2014568308542081,qlp-s74-ffi,QLP,-0.15747904176773908,-1.2217257527502856,-0.20065764268479158,-0.23689708258663522,-0.06790039416530683,-0.19442649737523426,0.15727310061679792,-0.15681435851898298,-0.27091917652561004,0.12843093717281914,-0.5740586904745691,-0.010521416303287644,0.04585938950850795,False
-2.6836848754030167,0.2324698557938369,0.203512762954543,-2.9580266108801148,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.47912443063959415,-0.20554488332772844,-0.8372816083422338,2.1957352058279733,-0.06621079175025447,0.16466672545876482,CP,-0.3817829184603693,-0.2014568308542081,spoc,UNKNOWN,0.13712224365839962,0.6149914807499034,-0.24006125974285158,-0.28650402527089,-0.5373655697707488,-0.2583260124835919,-0.9850768920521713,-0.32519481643710013,-0.457012373679749,-0.22871592181714087,0.8130212809318262,-0.25346845409475255,-0.33641172702952604,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.35909374842028663,-0.030250691818876258,-0.9292041548827537,-0.4584030348712219,-0.18074328843095053,2.9899495313478996,KP,-1.0838550321028817,-0.2014568308542081,qlp-s70-ffi-k2,SPOC,-0.15536773271635723,-1.0235677383203563,-0.290729156629333,-0.35037198659079116,-0.7184467159229918,-0.24049760757371863,-0.33054466470582194,0.42044070743035084,-0.6039730281120625,-1.0477897558513605,1.113695057989478,-0.33753564765809124,-1.0443212020999586,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.5734523211297183,0.1861280758248632,-0.5682741918743265,-0.2925193948275222,-0.4098082817923426,-0.8948143267496609,PC,2.2179112509680223,-0.2014568308542081,spoc,SPOC,-0.17063410090381345,-0.6925447752151598,1.214846670263712,1.5095676183183122,-0.39721790006557955,-0.2508140409523958,-0.6606762798679887,-0.3609720408678539,-0.402446134814391,-1.6362195539367865,2.1615855898763816,-0.4694561614432677,-1.7321071704923892,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.38371542682424703,-0.31560174788300216,-0.93588193629063,-0.4584030348712219,-0.4098082817923426,-0.8948143267496609,PC,0.6675752423828745,-0.2014568308542081,spoc-s14-s55-b0H,SPOC,-0.1702504152324475,-0.8778675739330744,-0.26212700178894266,-0.3143073126074361,-0.7371606245804035,-0.2475628250028564,-0.581029422828384,-0.3339439278674883,-8.879595692887245e-17,-1.6502754231635828,1.776687026647983,-0.4357450841691932,-1.7703036060689394,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.3396015863504845,-0.23417958790658924,-0.5175725182219321,-0.2925193948275222,-0.18074328843095053,-0.18849362527737706,PC,-0.2798295319023683,-0.2014568308542081,qlp-s45-ffi,QLP,-0.15794446987866806,-0.699632780599574,-0.289937491440425,-0.34937340743555456,-0.17476209705587215,-0.03786480150791881,0.8299606792034913,-0.2736397885325387,0.2694476422973445,0.2881567238409587,-2.638549810707344,0.6509391880280196,0.3007068005338634,False
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.4350105901658315,-0.09474102647909317,-0.7634138041267128,-0.12663575478382252,2.338971638544362,0.8709874269310486,CP,-1.1746755775999524,-0.2014568308542081,qlp-s79-ffi,QLP,0.28993954677429057,1.258215864965594,-0.21234363831668396,-0.2516034301455738,-0.43327480576170896,-0.2588049350921165,-0.9614874467490149,0.06309233327123942,-0.5234208501052796,-0.1047687113626646,0.4904445433954562,-0.2074731692783398,-0.21842681451778714,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.45450275223563363,-0.23567357249331242,-0.5134504309331195,-0.2925193948275222,-0.4098082817923426,-0.8948143267496609,PC,1.1890023613366987,-0.2014568308542081,qlp-s56-tois,FAINT,0.10680443681451986,0.09477913952520169,-0.020487522710006933,-0.010764293887153232,-0.17310287443691483,-0.2594981122315536,-1.0449770398360159,-0.1843026949927608,-0.08850319806801724,-0.4753325364327483,0.6839905859172777,-0.2594981606302404,-0.5959785345553513,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.1589874013297162,-0.17342421471318023,1.6550972499653887,-0.4584030348712219,-0.4098082817923426,-0.541653976013519,KP,0.4413441932446894,-0.2014568308542081,spoc-s01-s69-b0A-KP,SPOC,-0.11743844059184974,-0.15435059856659988,0.24541997365541862,0.3209148962722498,0.3518995591164516,-0.21611798857471848,-0.16636616861970685,0.26178318336679424,-0.11584489681298187,0.06645733194558098,0.3783168694278124,-0.14167640942251591,-0.1712328495130916,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.2626036312797167,0.4493183605192621,-0.1462548952456972,-0.4584030348712219,-0.29527578511164654,-0.541653976013519,KP,-0.5103965296642848,-0.2014568308542081,qlp-s61-ffi,SPOC,-0.014206586405422963,-0.33654084996748834,0.3729201975940784,0.4790841717179872,0.12201709059775578,-0.2585456494131546,-0.9352478603502431,0.8808703433661289,-0.4931768979124334,-0.38396938645857254,0.7626347945286474,-0.2594981606302404,-0.4921518115450211,True
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.4709172045049407,0.1370755818941191,-0.8771834132979393,-0.2925193948275222,1.079114175056706,0.16466672545876482,CP,-2.299678463757208,-0.2014568308542081,qlp-s69-ffi,SPOC/QLP,0.5085956334101694,0.2970901662336025,-0.25807726489509125,-0.3092032914180834,-0.6023181212234766,-0.26002357902342293,-1.1392010091770597,-0.15681435851898298,-0.6248132042508144,-0.7733616872610967,0.04654669487165709,-0.3078070811712909,-0.8791423245835244,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.4575252519777375,0.24016051837801797,0.06809364377255558,-0.4584030348712219,-0.4098082817923426,-0.541653976013519,KP,-0.19504415813832918,-0.2014568308542081,spoc,SPOC,-0.12549781237664132,-0.3740031128507996,0.019359735531395028,0.03909548919984252,0.26187929378998515,-0.18470304423401934,0.058324610147527364,0.16587600631724103,-0.2554682971171403,0.12459751829278379,-0.12251577327115529,-0.0944042827166056,0.041139993008038396,True
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.41244071829553436,-0.16744827636628756,-0.8100758322360708,1.0345497255220752,-0.06621079175025447,0.16466672545876482,CP,-0.794489055369152,-0.2014568308542081,qlp-s48-tois,QLP,-0.07334780909103747,0.22470909509452666,-0.2705007084245792,-0.3248628281706569,-0.498463405400032,-0.23575724477324142,-0.2542113224548496,-0.20491894734809415,-0.39972180626435855,0.24535021301389728,0.0710947845981739,-0.11085532819623875,0.23227555127705513,True
-2.6836848754030167,0.2324698557938369,0.203512762954543,-2.9580266108801148,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.49861659270939623,-0.27899912550828443,-0.9198882376100374,0.20513152530357687,-0.29527578511164654,-0.18849362527737706,CP,0.7847044491239353,-0.2014568308542081,spoc-s14-s60-b0A-CP,SPOC,-0.09206470067367463,-0.6691747872071464,-0.269017830731278,-0.3229933653335702,-0.6932404601796823,-0.2584551965257625,-0.9955977804584563,-0.2789104846330302,-0.4947888443750358,-1.2011265110527745,1.2135325582569871,-0.36304424113960304,-1.2912494657975266,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,4.686298517857958,1.975672613288103,1.6550972499653887,0.20513152530357687,-0.29527578511164654,0.5178270761949066,EB,-1.0645776388973747,-0.2014568308542081,qlp,UNKNOWN,-0.1297954425735042,-0.633184584144029,-0.1681043820400602,-0.19595533722193575,1.291853980100162,-0.035427836093655775,0.8371169300395199,-0.04686101262387179,-0.35692297965094705,0.42092079771951635,-0.44502799546002053,0.04150357504861289,0.5366766255573412,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.23695604960892447,-0.20579388075884897,1.6550972499653887,-0.4584030348712219,-0.29527578511164654,-0.541653976013519,KP,0.816638124798711,-0.2014568308542081,spoc,QLP,-0.1347257933245452,-0.5051383192423766,0.17906715018386118,0.2383793386883647,0.34024813804628473,-0.2125849990690811,-0.13604443264042795,-0.2253034455386171,-0.09495473299441293,-0.6133356161140209,0.6194752384100047,-0.12139782108662031,-0.6903664645647422,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.4472662193094206,0.011082881747131564,1.6550972499653887,-0.2925193948275222,-0.4098082817923426,-0.18849362527737706,PC,2.5366620687125785,-0.2014568308542081,spoc,SPOC,-0.12428049481980986,2.135852964576004,6.9810207703341245,7.9543130849432515,0.9860206629724383,-0.25872217388686375,-1.0188718671881092,-0.33770192019557554,-0.3990563452767933,-1.4298538375615502,1.648075681392233,-0.407769385983157,-1.9620975201497717,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.45450275223563363,-0.2879630330286234,-0.64824268527729,-0.4584030348712219,-0.29527578511164654,-0.541653976013519,EB,-0.5403966066284781,-0.2014568308542081,qlp,QLP,-0.031189797061046368,-0.14194256034767774,-0.29461514869224437,-0.35527410244377067,-0.30301329094850066,-0.25010563826361654,-0.5404613558959958,-0.294256040887872,0.025529634399769737,0.26777571346210427,-2.315973073170974,0.5208767096482682,0.27710981803151563,False
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.034908316101473005,0.060384373108996206,-0.12317120642834693,0.8686660854783755,0.9645816783760098,0.16466672545876482,CP,-0.2037746492861125,-0.2014568308542081,qlp-s31-tois,QLP,-0.043918731933715,1.2249917667378214,0.04846296147762945,0.0754766331560053,0.13530057933655612,-0.23558857948248327,-0.25182590550950673,0.74342866099724,-0.2859186047007315,0.08498552319908517,0.006579437090898151,-0.12200354062878888,-0.006053971996657158,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,0.0728115269158543,-0.19185002461609937,1.6550972499653887,-0.12663575478382252,-0.29527578511164654,-0.18849362527737706,EB,1.0764434788206525,-0.2014568308542081,qlp-s48-tois,FAINT,-0.13728109828797327,-0.6343711590807352,0.1962438637178053,0.25975987725875455,0.5131114752436511,-0.21952544287249962,-0.0550290075187188,-0.03998892850542733,0.5211106163365827,0.13226435605285447,-0.3805126479527448,-0.04768212441178808,0.041139993008038396,False
-2.6836848754030167,0.2324698557938369,0.203512762954543,-2.9580266108801148,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.49348707637523775,-0.16620328921068492,-0.9033174467090108,0.8686660854783755,-0.06621079175025447,1.5773081284033323,CP,0.07149949442049167,-0.2014568308542081,spoc-s14-s50-b0A-CP,SPOC/QLP,0.03155744842136872,-0.557279744057848,-0.20064373232293986,-0.23687959118374666,-0.6551283700977378,-0.2603551708246585,-1.2753794398542773,-0.1648860336411431,-0.5940523482063594,-1.4189924840681167,1.5688830923270523,-0.40975154005533243,-1.584498606147203,True
-2.6836848754030167,-4.2996451706734335,-1.3363530378623538,-2.9580266108801148,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.5109274319113765,-0.14130354609863205,-0.9182394026945123,1.5322006456531745,-0.18074328843095053,2.283628829875616,PC,0.059429150954429466,-0.2014568308542081,spoc-s01-s65-b0A-PC,SPOC,0.13657210339934406,-0.6038808223300847,-0.17479503425136758,-0.20436707128854498,-0.6890976267310233,-0.2605920741473974,-1.3945124171411776,-0.33133842527856894,-0.6150882573538952,-1.580634980176274,1.9015242240745573,-0.4502931247102771,-1.8769879236603038,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.23188174333315717,-0.19135202975385832,1.6550972499653887,-0.12663575478382252,-0.06621079175025447,-0.541653976013519,PC,0.6458954992642195,-0.2014568308542081,qlp-s57-tois,FAINT,0.1533273991363415,1.1721891820543975,-0.17893465857870838,-0.20957232570243445,0.8851300581562388,-0.23372464199171142,-0.2243936106380636,-0.3492327138354276,0.3803171919017049,0.280489886080888,-0.8966354280109393,0.08609642477881342,0.3007068005338634,False
-1.0855852412885068,0.2324698557938369,0.203512762954543,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-7.28948113839812e-17,7.076932636224703e-17,-0.8421456713430325,0.8686660854783755,0.8500491816953138,-0.8948143267496609,PC,-1.1358278216873348,-0.2014568308542081,spoc-CTOIs,CTOI,-0.17869945652630204,0.5611014234839771,-0.2717226674734334,-0.3264033734466491,-0.5448430741418968,-0.2539615714209908,-0.7594715952954428,-0.07198958536472165,-0.5038828530257635,-0.11626896800277065,0.1528357298898901,-0.1629063142108039,-0.2420237970201349,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.13236912645048343,-0.08403413694091044,0.03940391624242017,-0.4584030348712219,-0.4098082817923426,0.16466672545876482,KP,0.7391183946744382,-0.2014568308542081,qlp-s70-ffi-k2-tessonly,SPOC/QLP,-0.0912089510586457,0.2520003186387683,0.13938920091814003,0.18895153716016125,0.24606643062258118,-0.23608725825758514,-0.2589821563455354,-0.16368644263742743,0.05748582083785131,0.004483726718342847,0.006579437090898151,-0.12571961143963892,-0.10044190200604826,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.5016943025098913,-0.29095100220206976,-0.8942488546736233,-0.4584030348712219,2.9116341219478423,0.5178270761949066,KP,0.2818515965717702,-0.2014568308542081,spoc-s14-s55-b02,SPOC,0.0005217895976274445,0.14721436653743009,-0.289079288353993,-0.3482908824883043,-0.6364826437695518,-0.25487555179017213,-0.7946299490439095,-0.37436604893057157,-0.3088879435766933,-0.20954882741696412,0.6313138046775884,-0.23280823465387446,-0.31989383927788256,True
-1.0855852412885068,-4.2996451706734335,-2.8762188386792507,-1.2368194084212363,-1.916290262644935,-1.423923045038327,-1.722323913699118,-0.48938346330791105,-0.09175305730564683,-0.3441150851086998,1.698084285696874,-0.18074328843095053,-0.541653976013519,CP,-0.5150840416899406,-0.2014568308542081,qlp-s69-ffi,SPOC,1.8452183313134238,2.101870644963676,0.12602680796366172,0.17229342125235114,-0.02785496322381154,-0.2605263764561028,-1.3145291546597617,1.3756603998941295,-0.4905494204920467,-0.312412234031246,0.69518399870979,-0.2446338773868402,-0.5251875870483079,True
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.4185961378965245,-0.28298308440621284,-0.32342220691886076,-0.4584030348712219,-0.29527578511164654,-0.541653976013519,EB,-0.9300460437610698,-0.2014568308542081,qlp-s61-ffi,SPOC,0.116669349375609,0.5106736548407117,-0.2870586426954865,-0.3457422105074216,-0.01219306663531135,-0.23956263137737616,-0.3138467460884217,-0.32861646148009427,-0.019568625485228815,-0.29963417109779483,-3.1759949131166936,0.9742373485719732,0.0,False
0.512514392826003,0.2324698557938369,0.203512762954543,0.48438779403764215,0.5216004653760166,0.48641140596163535,0.4765604221385761,-0.5078497221108814,-0.2598263233120037,-0.9162608007958823,-0.4584030348712219,-0.18074328843095053,1.2241477776671905,KP,0.6949385938326376,-0.2014568308542081,spoc-s14-s55-b02,SPOC,0.011946856832859187,-0.6680674122607086,-0.2525395167220171,-0.3022247944289648,-0.684318273802176,-0.2602757290903812,-1.2503854734746083,-0.3573622622139912,-0.5465709256860802,-1.3287346365376844,1.8041705646860815,-0.40047882570036514,-1.2566940446210886,True
