Planet Equil Temp (K),Stellar Mass (M_Sun),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Imaging Observations,Time Series Observations,Spectroscopy Observations,Stellar Distance (pc),Planet Insolation (Earth Flux),Stellar Radius (R_Sun),Planet SNR,Planet Radius (R_Earth),TFOPWG Disposition
-0.8946957722794154,-0.45439663954126325,-0.43763725077906723,0.5250247696593543,0.8709874269310491,2.029851565784318,0.2773866982918342,-0.4768199918072788,-0.2580766110825315,-0.2557820898193901,-0.3011281250063184,-0.642915278067521,True
-1.071216626234789,-0.45439663954126325,-0.43763725077906723,0.5250247696593543,0.8709874269310491,2.029851565784318,0.2773866982918342,-0.4768199918072788,-0.2596686316003241,-0.2557820898193901,-0.35610479795387434,-0.64881599468511,True
-0.162085274246956,-0.029650954499004845,-0.056212072215550156,0.1367714083605793,-0.5416539760135193,-0.45840303487123196,-0.4098082817923434,0.24482714787242388,-0.2156313874757318,-0.1731961339760724,-0.1391020427495816,0.26080271107920827,True
-1.114221980701161,-1.5597028969337314,-1.5429396945225924,0.4194776611374529,-0.8948143267496614,0.03924788525987804,-0.4098082817923434,-0.431259345883972,-0.2595757457894124,-0.4061447252369295,0.09545774661137314,-0.019509344644762807,True
-0.16600849251245994,-0.9499332720905648,-0.8644245527563359,0.6167010784671898,-0.5416539760135193,1.532200645653208,-0.29527578511164715,-0.5537907087666654,-0.2160774837867711,-0.28759127743403357,0.7252793493987506,-0.3762599741408645,True
-0.7373285907997948,0.3007068005338625,0.29179847177699203,0.4194776611374529,0.8709874269310491,-0.1266357547838253,0.620984188333923,-0.5603531538576552,-0.2533332316015677,-0.14897476092766612,-0.2027866083669833,-0.6691090509896077,True
-0.20898076355980832,-0.45439663954126325,-0.10604651765600967,0.7931182962258305,1.9304684791394755,1.532200645653208,-0.1807432884309509,-0.3946230629230135,-0.22074993966246137,-0.22203794775967747,-0.29673161985444996,-0.5703119688517738,True
-0.6780549938950033,-1.2197883639874127,-1.3065455302537459,1.1940489233097864,2.2836288298756173,0.7027824454346914,0.16285420161113792,-0.6110203536972786,-0.2514345058718989,-0.34979608877827606,-0.3198179466369807,-0.7141498123810924,True
0.30397624275538576,0.8434373980878592,0.6702208055511482,-0.2380627606566836,0.1646667254587649,-0.1266357547838253,-0.29527578511164715,-0.3428014601026137,-0.17162133782298175,0.01920715018351269,2.248415082936589,0.5280938267322366,True
-0.8787180647806938,-2.2291044562585807,-1.7863617934048368,2.545484165218413,0.8709874269310491,1.3663170056095046,-0.29527578511164715,-0.6270554641136109,-0.25668395020740054,-0.5015540946790656,-0.25275900217115155,-0.7453151460591106,True
-0.9400186942409303,-0.855545342081174,-0.7590055335553638,0.8432467212389844,0.1646667254587649,-0.1266357547838253,-0.06621079175025461,-0.5114602042285403,-0.2585937810303187,-0.3152392227929907,6.447258479306176,-0.7164307321265792,False
-1.0795733569389763,-0.9735302545929125,-0.9474819618237684,0.7320867774839506,1.5773081284033332,1.034549725522098,0.620984188333923,-0.5840637162984051,-0.2593067077209327,-0.3112529988621847,-0.337587170134968,-0.6660800965375756,True
0.447101259475959,-0.14763586701074338,-0.027915051849422588,0.4194776611374529,5.108911635764754,1.532200645653208,1.1936466717374044,-0.5751874664778808,-0.14393728669835731,-0.1517321071155891,-0.24615145205876243,-0.7157164007894075,True
0.7252381904887357,0.5508348150587482,0.33990787872143574,-1.1609225490744868,1.9304684791394755,-0.1266357547838253,-0.06621079175025461,-0.18462638212633042,0.007433328907652596,0.15451301427277256,0.8748855827490638,0.5450080281801479,True
-0.4867894746257816,-0.00605397199665714,0.07092965397228887,0.4194776611374529,0.517827076194907,-0.45840303487123196,1.1936466717374044,-0.6217667675889607,-0.24808227486749931,-0.14429996549388902,-0.060605180860761075,-0.6932598621840264,True
-2.711905091635899e-16,0.0,0.0,0.0,0.8709874269310491,0.03924788525987804,-0.4098082817923434,0.505083316495222,0.0,8.251334750686374e-17,-0.3080002091247629,0.0,False
0.5257708728377255,-0.24202379702013418,-0.13933337159765016,-2.2837153994173316,-0.5416539760135193,0.5368988053909881,-0.4098082817923434,0.6307507814404412,-0.06932937769547556,0.39921630516422535,0.588461858430339,2.0095996825039237,False
-0.22439361063806393,0.06473697551038546,-0.015769503031177124,0.10335245835181012,-0.5416539760135193,1.3663170056095046,-0.1807432884309509,-0.032870034661562804,-0.2337136043366544,-0.14429996549388902,-0.3286164614800964,-0.2538724724375577,True
-0.14911660248211325,-0.00605397199665714,0.09194956749781578,-0.8966354280109375,0.1646667254587649,0.20513152530358136,-0.1807432884309509,-0.12501919817441579,-0.21413292659044825,0.05260348206201536,0.6576772147879472,0.26874027426173414,True
0.1047939278192546,-0.5487845695506541,-0.5120055770517528,1.329144060990018,-0.5416539760135193,-0.1266357547838253,-0.29527578511164715,-0.43550986078342063,-0.2014362764665816,-0.27807851468449035,-0.20491894734809546,-0.5636479601270458,False
-0.3567842511045942,0.37149774804090563,0.3245742032012943,-0.2514819529381957,-0.5416539760135193,-0.1266357547838253,-0.29527578511164715,-0.06162544747635512,-0.24193857964233545,-0.11828746981793874,-0.31487229324320737,-0.19727202849053205,False
-0.7479926301408278,0.15912490551977626,0.04582076030805722,-2.3159730731709693,0.1646667254587649,-0.29251939482752864,-0.29527578511164715,-0.02119010084929633,-0.25573461290826704,0.3833820896468163,-0.21179103146653996,0.4620242454108107,False
-0.372289461249323,0.2535128355291671,-0.009636032823120916,0.942051975946373,-0.5416539760135193,-0.29251939482752864,-0.4098082817923434,-0.2845564404257153,-0.24280546962939392,-0.0959910449528385,-0.156814358518984,0.00871912483228831,False
0.00454834158155826,-0.24202379702013418,-0.1284081277895492,0.1356101321054465,-0.5416539760135193,0.8686660854783946,-0.29527578511164715,-0.09468917344538455,-0.19338633737649777,-0.16047974700435147,2.1257296893535527,0.23265920804875545,True
0.021304334732253533,0.11193094051508086,0.09520797354584606,-0.7353470592427528,-0.5416539760135193,0.03924788525987804,-0.4098082817923434,0.28909748681045144,-0.21149449466048842,0.28304817775386526,-0.2736397885325404,0.22606029928820048,False
-0.01805504486590412,0.04113999300803827,0.061346106772200495,-0.05793591041637461,0.1646667254587649,-0.1266357547838253,-0.1807432884309509,-0.11629166170134732,-0.2158022805976094,-0.0959910449528385,-0.2530235361772069,-0.2079360326656152,False
0.148151090413735,0.7254524855761206,0.5315788227232031,-0.5418010167209316,0.1646667254587649,0.20513152530358136,-0.4098082817923434,-0.007154497625648505,-0.16835824576240785,0.04671348487761283,2.130579662720145,0.32834567928897773,True
-0.19576860729394926,0.11193094051508086,0.055595978452147476,-0.12245125792365022,0.1646667254587649,-0.29251939482752864,-0.4098082817923434,-0.08774088595080634,-0.23163220023754108,-0.08855890333113842,-0.3080002091247629,-0.14323767627794462,False
-0.21604465132936382,0.0,0.12715313087947397,-1.122439144286398,-0.1884936252773772,-0.29251939482752864,-0.06621079175025461,-0.32177695439453624,-0.23307366838054258,-0.03281784116838788,1.9666596340803648,0.2212953937661825,False
0.1427016436611814,-0.12403888450839566,-0.014044464535161333,-0.2514819529381957,-0.1884936252773772,0.5368988053909881,-0.29527578511164715,-0.01321394168847879,-0.16941879721176034,-0.08981865217238152,-0.1860168676552668,0.03933338266030674,True
-0.018987589664907836,-0.5251875870483064,-0.3846082896052449,-0.21051470727107757,0.1646667254587649,3.1910370460902415,-0.1807432884309509,-0.2498665527476355,-0.19694284723635297,-0.16019360035189462,-0.37187963612338515,-0.02343656402921872,False
-0.5571592745133968,-0.16887315126285657,-0.023755792364584097,0.03883711084453738,3.3431098820840437,0.37101516534728474,2.797101625267152,-0.11476547535193114,-0.2506534904120901,0.09352856640051342,-0.3286164614800964,-0.0613824240819625,True
-1.1904874735019335,-0.7611574120717832,-0.6555032237944094,0.23238315336635848,0.1646667254587649,2.3616188458717247,1.1936466717374044,-0.5893311680591331,-0.2602252555841031,-0.3152392227929907,-0.24615145205876243,-0.7035638692526074,True
-1.2954458190970206,-0.7611574120717832,-0.6555032237944094,0.23238315336635848,0.1646667254587649,2.3616188458717247,1.1936466717374044,-0.5893311680591331,-0.260494223394866,-0.3152392227929907,-0.3080002091247629,-0.7246459469951857,True
-0.9805707823117594,-0.7611574120717832,-0.6555032237944094,0.23238315336635848,0.1646667254587649,2.3616188458717247,1.1936466717374044,-0.5893311680591331,-0.2589889786887966,-0.3152392227929907,-0.3286164614800964,-0.7613243937630579,True
-0.7217530437420561,-0.7611574120717832,-0.6555032237944094,0.23238315336635848,0.1646667254587649,2.3616188458717247,1.1936466717374044,-0.5893311680591331,-0.2551727528593587,-0.3152392227929907,-0.3629768820723189,-0.7935900040892491,True
-0.882768687552701,-0.7611574120717832,-0.6555032237944094,0.23238315336635848,0.1646667254587649,2.3616188458717247,1.1936466717374044,-0.5893311680591331,-0.2579183943584986,-0.3152392227929907,-0.33548854559854085,-0.7764208926487843,True
-1.170211429466519,-1.910717450449154,-1.5141890529223272,2.039135460307571,0.517827076194907,2.859269766002835,0.048321704930441654,-0.6337181969872339,-0.26015300421026755,-0.45644991360529213,0.12494109033724028,-0.7442483961809268,True
-1.3491177003672357,-1.910717450449154,-1.5141890529223272,2.039135460307571,0.517827076194907,2.859269766002835,0.048321704930441654,-0.6337181969872339,-0.26057549650147815,-0.45644991360529213,-0.1499422744005395,-0.6085197792424558,True
-0.7408363793047992,-1.910717450449154,-1.5141890529223272,2.039135460307571,0.517827076194907,2.859269766002835,0.048321704930441654,-0.6337181969872339,-0.2555947013290253,-0.45644991360529213,-0.1499422744005395,-0.7728240766145833,True
-1.3869402158414312,-1.8888548461607289,-1.6413307791101663,2.1756499356329635,-0.5416539760135193,0.03924788525987804,-0.29527578511164715,-0.5472810631624823,-0.26058260471122013,-0.47094258976760733,-0.08375827681258659,-0.011571687360020708,False
-1.0139666195465598,-1.3856373958069133,-1.3646857166009487,1.4655617632941504,0.1646667254587649,0.8686660854783946,0.16285420161113792,-0.615198230249493,-0.2592682623663869,-0.37841242657744134,-0.23240728382187345,-0.69140810178676,True
-0.9996541178745025,-0.99712723709526,-1.104013232758545,0.7977956589201085,1.2241477776671912,3.356920686133945,0.39191919497253047,-0.5523638729308856,-0.2591522677734118,-0.3263874352255408,-0.3011281250063184,-0.649012577374728,True
-1.1022988635216917,-0.99712723709526,-1.104013232758545,0.7977956589201085,1.2241477776671912,3.356920686133945,0.39191919497253047,-0.5523638729308856,-0.25948803122757375,-0.3110764802706765,-0.3592818174185042,-0.5514279594696113,True
-0.9292843179868873,-0.99712723709526,-1.104013232758545,0.7977956589201085,1.2241477776671912,3.356920686133945,0.39191919497253047,-0.5523638729308856,-0.2584816372147539,-0.3263874352255408,-0.34923271383542986,-0.6810280503855697,True
-0.7853507182014113,-0.99712723709526,-1.104013232758545,0.7977956589201085,1.2241477776671912,3.356920686133945,0.39191919497253047,-0.5523638729308856,-0.25464397862346616,-0.3260879198317145,-0.37528059619318277,-0.7323299101317173,True
-0.6458017422076164,-0.5959785345553495,-0.49897195285963275,0.6762810018901595,1.9304684791394755,1.2004333655658013,0.620984188333923,-0.5900634875684537,-0.2502586663369211,-0.27338400707451554,-0.206845281863589,-0.6384128182810013,True
-0.7266170804334321,-0.8083513770764786,-0.5468896888600746,0.9886643145203788,0.1646667254587649,1.034549725522098,0.16285420161113792,-0.49997865902054794,-0.2530139735921283,-0.2722914825892543,0.17007993505585942,-0.2838104864478671,True
0.810843198258196,0.5602736080596873,0.2753786609075074,-2.240748177977488,0.1646667254587649,0.20513152530358136,-0.4098082817923434,-0.31753893641504194,0.046636262001634766,0.4398366374052501,0.6792086913061752,1.5538600693704452,False
-0.05168156041457601,0.7254524855761206,0.34565800704148875,-0.191740741146461,-0.5416539760135193,0.20513152530358136,0.16285420161113792,-0.2637756246567463,-0.20164704837499017,-0.032981331117312024,5.42354444955049,1.1218113642750425,False
0.9432679841072797,0.22991585302681938,0.35843606997493993,0.18667402965745472,-0.5416539760135193,-0.1266357547838253,0.16285420161113792,-0.457412275118286,0.003880478047705324,-0.06997854927688821,3.1417860183343733,0.3862630565929882,True
-1.1392010091770615,-0.8791423245835217,-0.7733616872610963,0.046546694871657,0.1646667254587649,-0.29251939482752864,1.0791141750567081,-0.6248132042508147,-0.2600235790234229,-0.3078070811712907,-0.156814358518984,-0.6023181212234764,True
-0.5893624032755258,-0.8791423245835217,-0.7733616872610963,0.046546694871657,0.1646667254587649,-0.29251939482752864,1.0791141750567081,-0.6248132042508147,-0.25172029837613547,-0.3078070811712907,-0.35610479795387434,-0.7739113487744461,True
-0.5810558784697979,-0.00605397199665714,0.12715313087947397,0.15215831874106328,0.1646667254587649,-0.1266357547838253,0.048321704930441654,-0.4035505501153504,-0.24756402264626845,-0.09774875194653815,1.063269474921253,0.09712618796999258,True
-0.4784405153170815,-0.2656207795224819,-0.15268644736310638,0.635636332960577,0.8709874269310491,-0.29251939482752864,-0.29527578511164715,-0.5097781188026946,-0.24772981401725325,-0.20004102765663956,1.2863233063543598,0.17570924331360066,True
-0.44027384419159526,-0.5251875870483064,-0.6638089647011527,0.7332480537390804,-0.1884936252773772,-0.29251939482752864,-0.29527578511164715,-0.5134729893986761,-0.24608935803673596,-0.3338195768472409,0.7846611657079118,-0.26985957989530246,True
0.1322262226906978,-0.4072026745365679,-0.2664112074708217,0.3686073096279677,-0.1884936252773772,1.532200645653208,0.620984188333923,-0.5246546085277658,-0.1978388690481832,-0.20747316927833964,-0.039988928505427596,0.1941621287053201,True
-2.711905091635899e-16,0.0,0.06454062250556329,-0.24638524048512206,-0.5416539760135193,-0.29251939482752864,-0.29527578511164715,-0.31933068231348644,-0.24458309017724833,-0.014237487114137677,0.970207436905913,0.4374392744746267,True
0.29562728344668565,-0.21842681451778648,-0.12713032149620407,0.4163486667833511,-0.5416539760135193,-0.29251939482752864,-0.4098082817923434,-0.4143213330009432,-0.1729619788473168,-0.1517321071155891,0.7503007451156893,0.30159497307271815,True
-0.8002966688735612,0.0,-0.46894350496602255,-2.955255651620548,0.1646667254587649,0.03924788525987804,4.171491585435508,-0.5010494888491301,-0.2550136629571901,0.5072164205044113,-0.325947546734974,-0.1788427853236298,True
-1.2394678723107537,-1.554723933625736,-1.3263515278005953,1.7078168931839646,1.9304684791394755,3.1910370460902415,0.39191919497253047,-0.6132438681801434,-0.2602369962140632,-0.40541488787146396,-0.34842299678000593,-0.7353281198701981,True
-1.3145291546597637,-0.5251875870483064,-0.31241223403124585,0.6951839987097886,-0.5416539760135193,1.6980842856969114,-0.1807432884309509,-0.49054942049204686,-0.26052637645610277,-0.24463387738684,1.3756603998941381,-0.027854963223811525,True
-0.7435728208090343,-0.3836056920342204,-0.27152243264420217,0.4194776611374529,0.8709874269310491,1.034549725522098,6.3476090223687365,-0.5814766976563703,-0.2535146889461058,-0.21788374107373287,-0.10362884619231179,-0.3552688403270204,True
-1.0280247353130902,0.48948266055264417,0.3979202844393041,0.1356101321054465,-0.5416539760135193,3.025153406046538,-0.06621079175025461,-0.4724991817330874,-0.2588203434068273,-0.07729549750900783,1.478926520733592,0.07117653861227645,True
-1.2620499818622202,-2.1246830892891917,-1.6841372899372276,2.2866163333454743,0.1646667254587649,-0.1266357547838253,-0.29527578511164715,-0.61158302751822,-0.26042758634287794,-0.48617848009209247,-0.36984896619076335,-0.7977781052586015,False
-0.7394401286619738,-1.8085236386279866,-1.5851073022029811,0.4194776611374529,0.1646667254587649,0.7027824454346914,-0.4098082817923434,-0.5757213973829273,-0.2533949731266516,-0.4409628216343428,-0.24676641425026966,-0.730838850705051,True
-0.37680543836143254,0.18272188802212397,0.07923539487903211,0.010837450026380339,-0.5416539760135193,0.03924788525987804,-0.29527578511164715,0.8641729386914174,-0.23557784231473752,-0.1219106388585175,0.6796973652078376,1.293848336940826,False
-1.2063239978921068,-0.6195755170576972,-0.5195638012768891,1.1468236889344616,0.517827076194907,4.186338886352462,0.5064516916532267,-0.3723363682995541,-0.2601029353478445,-0.27371733502137213,0.5909263939577366,-0.00847852619492012,True
-1.0689791536730326,-0.6195755170576972,-0.5195638012768891,1.1468236889344616,0.517827076194907,4.186338886352462,0.5064516916532267,-0.3723363682995541,-0.2592155386710719,-0.27371733502137213,-0.2145368895014945,-0.3303324226366364,True
2.0763410331451513,0.37149774804090563,0.2804898860808879,-0.7304116351584469,-0.5416539760135193,0.03924788525987804,0.16285420161113792,-0.42845847369921963,0.8210365276798154,0.0043428669401125285,0.15242942681101826,-0.47413892675214836,False
0.31429425898156693,0.20631887052447168,0.32904652522800226,-0.20399865717284318,-0.5416539760135193,-0.29251939482752864,-0.06621079175025461,1.1166794548275694,-0.1313445016191424,0.2603504073465639,1.1530895385328759,1.7311226272300924,False
-0.7921228436296712,-0.47799362204361096,-0.36179305823756785,-1.030633804783547,0.1646667254587649,1.034549725522098,0.2773866982918342,-0.5085602939531503,-0.25655142418620186,-0.24463387738684,-0.21179103146653996,-0.6244648196225869,True
-0.42213123020986865,-1.6917799273958716,-1.3250737215072501,1.4313686291152947,-0.5416539760135193,1.6980842856969114,-0.4098082817923434,-0.5719462340762395,-0.2387523497417628,-0.3765543911720164,-0.3736427861294021,-0.7196465984136973,False
-0.8147546523467493,-0.19482983201543877,-0.08304600437579758,0.4194776611374529,-0.5416539760135193,-0.45840303487123196,-0.29527578511164715,-0.5190406796613056,-0.25535490723083487,-0.16551872982384272,-0.2852658567466107,-0.13822522218381517,False
-0.9907147117048074,0.0,-0.49577743712627,0.5691210096805771,0.1646667254587649,0.5368988053909881,-0.1807432884309509,-0.08005215594893714,-0.258395912979209,-0.2474692394155186,-0.37205385101508026,-0.5886813499309469,False
-1.4165445786260236,-1.7087980711765647,-1.560828982629424,1.9571364536258242,0.1646667254587649,-0.29251939482752864,-0.4098082817923434,-0.5700824746765585,-0.26061630699685306,-0.447531343659252,-0.3117622216220594,-0.5139482157714234,False
-0.033120406857551715,-0.10044190200604795,-0.0645178131222934,-0.22451453768015608,-0.8948143267496614,-0.45840303487123196,-0.4098082817923434,0.5322828627757068,-0.19900956954223756,-0.1321335596671987,-0.23124195015748825,0.2572323220673482,True
-0.4468034548103649,-0.45439663954126325,-0.4721380206993853,0.506895957009809,-0.5416539760135193,-0.29251939482752864,-0.4098082817923434,-0.32039448262459436,-0.24034832307406176,-0.24660117631554518,0.061462659755055424,0.02899314952385047,True
-0.5104670847941962,0.6074675730643827,0.4012425808020013,-0.4752534357671765,0.8709874269310491,-0.29251939482752864,0.39191919497253047,-0.4301408715480642,-0.2440650247638836,0.01527926333644413,-0.37151494080409503,-0.537006798976038,False
-0.504986187080715,-0.4072026745365679,-0.2964396553644319,0.5991851616189662,-0.1884936252773772,-0.29251939482752864,-0.4098082817923434,-0.3423843753991397,-0.24376684343846478,-0.26778314956838095,1.502400872873786,0.17576644722790535,True
0.04461909511879698,-0.3128147445271773,-0.25746656341740587,0.4912187275655418,1.5773081284033332,-0.29251939482752864,-0.29527578511164715,-0.23290042179470968,-0.18699146754230517,-0.2390694354439233,2.374253801038215,0.3468057720407983,True
-0.02931526003181612,0.44228869554794875,0.3721724876283999,-0.3805126479527441,0.1646667254587649,-0.45840303487123196,-0.29527578511164715,0.13532288677306814,-0.19845813983183852,-0.023680023044507597,0.691858136542996,1.020649876772938,False
-1.3307763712455254,-2.176296769116577,-1.7250270913242713,2.3918408651298373,-0.1884936252773772,1.2004333655658013,-0.29527578511164715,-0.590829548761651,-0.2604909550373468,-0.4921241933894525,-0.3719966986403008,-0.7139862304260901,True
-0.05741442446406177,-0.6195755170576972,-0.5206946598464998,0.8404403036224182,2.9899495313479014,0.8686660854783946,0.620984188333923,-0.5244930858373568,-0.21975376110800376,-0.28551065630619044,-0.33548854559854085,-0.7271190057695164,True
-0.056434675693712764,0.39509473054325334,0.334477201974719,0.9097943021927366,1.5773081284033332,-0.45840303487123196,-0.4098082817923434,-0.0980383479931309,-0.20230862595321583,-0.05574229850102068,-0.12661254527061763,-0.06928571410382936,True
0.2615217965887732,-0.17123284951309106,0.2856011112542683,0.4194776611374529,-0.5416539760135193,-0.29251939482752864,-0.29527578511164715,-0.286365369589097,-0.14412363913987236,-0.17157222064284638,0.4796330603803693,0.19527543908296346,True
-0.38049931989834335,0.20631887052447168,0.15590377247973905,-0.05848429087018574,-0.5416539760135193,-0.45840303487123196,-0.4098082817923434,0.2517973049769221,-0.23584870190309032,-0.10097057983937757,0.2316888838744626,0.8049855607492904,False
-1.2525766544360968,-1.6590792290441183,-1.595329752549742,0.4194776611374529,0.8709874269310491,0.8686660854783946,0.048321704930441654,-0.6158877478079703,-0.26028319821231805,-0.42036575044095514,-0.349324394309654,-0.7487201027311216,True
-0.6487416552346111,0.0,-0.4913051150995621,0.5527986267612358,0.1646667254587649,-0.45840303487123196,-0.4098082817923434,-0.38588459164498506,-0.25037024523220086,-0.10342318657453857,0.655137636101976,0.3663054641943157,True
-0.27073537815077053,-0.2892177620248296,-0.19102063616345988,0.3658008920114016,-0.5416539760135193,-0.29251939482752864,-0.4098082817923434,-0.0997176216119869,-0.22680988975098462,-0.1567302339802451,0.5309842966303987,0.30805810339449863,True
0.17008876824906854,-0.19482983201543877,-0.0887961326958506,0.28083417934432076,-0.1884936252773772,-0.29251939482752864,-0.29527578511164715,-0.167399377969359,-0.16399505274865223,-0.16507280189356852,0.9643155868661236,0.1937385656326958,True
-0.49967756501672517,-0.14763586701074338,0.01470617706510377,0.6769906707127384,-0.5416539760135193,0.8686660854783946,0.8500491816953155,-0.4948405503813469,-0.2434742296111755,-0.2164824081470419,-0.333391673443564,-0.6261790750159038,True
-0.9103250614428857,0.0,0.16740402911984512,0.5612823949584421,2.9899495313479014,0.03924788525987804,0.16285420161113792,-0.44205465397497506,-0.25724047042779713,-0.1931328520192693,-0.3667772854675431,-0.5892092917549994,False
-0.2269080604342183,-0.21842681451778648,-0.0887961326958506,0.2873502294425551,-0.8948143267496614,-0.45840303487123196,-0.4098082817923434,0.5136499551238792,-0.2225865685592969,-0.19648474694088408,-0.2559176113224281,0.12122433820890768,True
-1.5541563456153713,-2.1661477069423167,-1.7301383164976518,2.4162599241613414,0.517827076194907,-0.45840303487123196,-0.4098082817923434,-0.626896909441691,-0.2606881501816517,-0.4915537765323909,-0.28752991983610515,-0.7057056247770842,True
