Planet Equil Temp (K),Stellar Mass (M_Sun),Time Series Observations,TESS Mag,Stellar log(g) (cm/s^2),Spectroscopy Observations,Duration (hours),Imaging Observations,Planet Insolation (Earth Flux),Stellar Eff Temp (K),Stellar Distance (pc),Predicted Mass (M_Earth),TFOPWG Disposition
-0.8946957722794154,-0.45439663954126325,2.029851565784318,-0.42168536457876016,0.5250247696593543,0.2773866982918342,-0.32882811287889796,0.8709874269310491,-0.2580766110825315,-0.43763725077906723,-0.4768199918072788,-0.8971343157757941,True
-1.071216626234789,-0.45439663954126325,2.029851565784318,-0.42168536457876016,0.5250247696593543,0.2773866982918342,-0.17042035882862525,0.8709874269310491,-0.2596686316003241,-0.43763725077906723,-0.4768199918072788,-0.9000197768779629,True
-0.162085274246956,-0.029650954499004845,-0.45840303487123196,1.0981232219393073,0.1367714083605793,-0.4098082817923434,-0.12742612405590578,-0.5416539760135193,-0.2156313874757318,-0.056212072215550156,0.24482714787242388,0.06644480885703069,True
-1.114221980701161,-1.5597028969337314,0.03924788525987804,1.87994163391828,0.4194776611374529,-0.4098082817923434,-0.5882053937212272,-0.8948143267496614,-0.2595757457894124,-1.5429396945225924,-0.431259345883972,-0.3317488232422629,True
-0.16600849251245994,-0.9499332720905648,1.532200645653208,-0.5962951875344176,0.6167010784671898,-0.29527578511164715,-1.4658614387659992,-0.5416539760135193,-0.2160774837867711,-0.8644245527563359,-0.5537907087666654,-0.7151853828476076,True
-0.7373285907997948,0.3007068005338625,-0.1266357547838253,-2.0396973280343045,0.4194776611374529,0.620984188333923,0.9464277890401075,0.8709874269310491,-0.2533332316015677,0.29179847177699203,-0.5603531538576552,-0.9090059271675742,True
-0.20898076355980832,-0.45439663954126325,1.532200645653208,-0.06566882623024443,0.7931182962258305,-0.1807432884309509,-0.5281235548518192,1.9304684791394755,-0.22074993966246137,-0.10604651765600967,-0.3946230629230135,-0.8578096030405222,True
-0.6780549938950033,-1.2197883639874127,0.7027824454346914,-0.9892961957653519,1.1940489233097864,0.16285420161113792,-1.0022135686519487,2.2836288298756173,-0.2514345058718989,-1.3065455302537459,-0.6110203536972786,-0.927967528696112,True
0.30397624275538576,0.8434373980878592,-0.1266357547838253,-0.9947337097151122,-0.2380627606566836,-0.29527578511164715,0.8268958754729033,0.1646667254587649,-0.17162133782298175,0.6702208055511482,-0.3428014601026137,1.6550972499653924,True
-0.8787180647806938,-2.2291044562585807,1.3663170056095046,0.5892351976541118,2.545484165218413,-0.29527578511164715,-1.4549933799778192,0.8709874269310491,-0.25668395020740054,-1.7863617934048368,-0.6270554641136109,-0.9342331013751072,True
-0.9400186942409303,-0.855545342081174,-0.1266357547838253,-0.12666507646408356,0.8432467212389844,-0.06621079175025461,-1.0016161019912915,0.1646667254587649,-0.2585937810303187,-0.7590055335553638,-0.5114602042285403,-0.9287095044080983,False
-1.0795733569389763,-0.9735302545929125,1.034549725522098,-0.910885838356204,0.7320867774839506,0.620984188333923,-0.4850041221038331,1.5773081284033332,-0.2593067077209327,-0.9474819618237684,-0.5840637162984051,-0.8781727142472563,True
0.447101259475959,-0.14763586701074338,1.532200645653208,-2.070810689104591,0.4194776611374529,1.1936466717374044,-0.9500000922445734,5.108911635764754,-0.14393728669835731,-0.027915051849422588,-0.5751874664778808,-0.9284621791707696,True
0.7252381904887357,0.5508348150587482,-0.1266357547838253,-0.6699125638973323,-1.1609225490744868,-0.06621079175025461,0.24866727134636493,1.9304684791394755,0.007433328907652596,0.33990787872143574,-0.18462638212633042,1.6550972499653924,True
-0.4867894746257816,-0.00605397199665714,-0.45840303487123196,-3.4059313018118424,0.4194776611374529,1.1936466717374044,-0.13185667338567503,0.517827076194907,-0.24808227486749931,0.07092965397228887,-0.6217667675889607,-0.9199706793558157,True
-2.711905091635899e-16,0.0,0.03924788525987804,-0.1205713108307314,0.0,-0.4098082817923434,-0.038710540854241346,0.8709874269310491,0.0,0.0,0.505083316495222,0.026707887392877636,False
0.5257708728377255,-0.24202379702013418,0.5368988053909881,0.5752312554774671,-2.2837153994173316,-0.4098082817923434,-0.34024399573625663,-0.5416539760135193,-0.06932937769547556,-0.13933337159765016,0.6307507814404412,1.6550972499653924,False
-0.22439361063806393,0.06473697551038546,1.3663170056095046,0.5070279555041832,0.10335245835181012,-0.1807432884309509,0.05443559167719233,-0.5416539760135193,-0.2337136043366544,-0.015769503031177124,-0.032870034661562804,-0.6019928658968146,True
-0.14911660248211325,-0.00605397199665714,0.20513152530358136,-0.008832742919175011,-0.8966354280109375,-0.1807432884309509,1.6870457850349916,0.1646667254587649,-0.21413292659044825,0.09194956749781578,-0.12501919817441579,0.07881107072346838,True
0.1047939278192546,-0.5487845695506541,-0.1266357547838253,0.06341353617623649,1.329144060990018,-0.29527578511164715,-0.9025370947763269,-0.5416539760135193,-0.2014362764665816,-0.5120055770517528,-0.43550986078342063,-0.8592935544644947,False
-0.3567842511045942,0.37149774804090563,-0.1266357547838253,0.25706637673611765,-0.2514819529381957,-0.29527578511164715,-0.1965250074361608,-0.5416539760135193,-0.24193857964233545,0.3245742032012943,-0.06162544747635512,-0.5230136734431658,False
-0.7479926301408278,0.15912490551977626,-0.29251939482752864,-0.49674415088956453,-2.3159730731709693,-0.29527578511164715,-0.7168381171818127,0.1646667254587649,-0.25573461290826704,0.04582076030805722,-0.02119010084929633,1.6550972499653924,False
-0.372289461249323,0.2535128355291671,-0.29251939482752864,-0.3657281897725001,0.942051975946373,-0.4098082817923434,0.34870617598032033,-0.5416539760135193,-0.24280546962939392,-0.009636032823120916,-0.2845564404257153,-0.29852479969443363,False
0.00454834158155826,-0.24202379702013418,0.8686660854783946,0.6436103371517127,0.1356101321054465,-0.29527578511164715,-0.5898520310877803,-0.5416539760135193,-0.19338633737649777,-0.1284081277895492,-0.09468917344538455,0.022833125341393836,True
0.021304334732253533,0.11193094051508086,0.03924788525987804,0.18353103183365185,-0.7353470592427528,-0.4098082817923434,-0.3561193364231396,-0.5416539760135193,-0.21149449466048842,0.09520797354584606,0.28909748681045144,-0.05029270316214108,False
-0.01805504486590412,0.04113999300803827,-0.1266357547838253,0.21792565132189712,-0.05793591041637461,-0.1807432884309509,0.2205560828160548,0.1646667254587649,-0.2158022805976094,0.061346106772200495,-0.11629166170134732,-0.5576392066691913,False
0.148151090413735,0.7254524855761206,0.20513152530358136,-0.027114039819230485,-0.5418010167209316,-0.4098082817923434,0.7961419552532385,0.1646667254587649,-0.16835824576240785,0.5315788227232031,-0.007154497625648505,1.6550972499653924,True
-0.19576860729394926,0.11193094051508086,-0.29251939482752864,0.2864219207967838,-0.12245125792365022,-0.4098082817923434,0.45075162053705004,0.1646667254587649,-0.23163220023754108,0.055595978452147476,-0.08774088595080634,-0.5225190229685084,False
-0.21604465132936382,0.0,-0.29251939482752864,-0.7321744423780984,-1.122439144286398,-0.06621079175025461,0.2798848296513629,-0.1884936252773772,-0.23307366838054258,0.12715313087947397,-0.32177695439453624,0.01780417884904251,False
0.1427016436611814,-0.12403888450839566,0.5368988053909881,0.5096646810186144,-0.2514819529381957,-0.29527578511164715,-0.797014745485541,-0.1884936252773772,-0.16941879721176034,-0.014044464535161333,-0.01321394168847879,-0.25474823268724417,True
-0.018987589664907836,-0.5251875870483064,3.1910370460902415,0.4361879300164681,-0.21051470727107757,-0.1807432884309509,-1.2892307274077437,0.1646667254587649,-0.19694284723635297,-0.3846082896052449,-0.2498665527476355,-0.33669532798883794,False
-0.5571592745133968,-0.16887315126285657,0.37101516534728474,-0.10562986624895583,0.03883711084453738,2.797101625267152,0.8191831383843133,3.3431098820840437,-0.2506534904120901,-0.023755792364584097,-0.11476547535193114,-0.384923749267945,True
-1.1904874735019335,-0.7611574120717832,2.3616188458717247,-1.269656290019791,0.23238315336635848,1.1936466717374044,-0.2884845650308885,0.1646667254587649,-0.2602252555841031,-0.6555032237944094,-0.5893311680591331,-0.9238454414072995,True
-1.2954458190970206,-0.7611574120717832,2.3616188458717247,-1.269656290019791,0.23238315336635848,1.1936466717374044,-0.13600968566414667,0.1646667254587649,-0.260494223394866,-0.6555032237944094,-0.5893311680591331,-0.9315949655102672,True
-0.9805707823117594,-0.7611574120717832,2.3616188458717247,-1.269656290019791,0.23238315336635848,1.1936466717374044,-0.2356819803474643,0.1646667254587649,-0.2589889786887966,-0.6555032237944094,-0.5893311680591331,-0.944703203088691,True
-0.7217530437420561,-0.7611574120717832,2.3616188458717247,-1.269656290019791,0.23238315336635848,1.1936466717374044,-0.6836140189540402,0.1646667254587649,-0.2551727528593587,-0.6555032237944094,-0.5893311680591331,-0.9553381882938276,True
-0.882768687552701,-0.7611574120717832,2.3616188458717247,-1.269656290019791,0.23238315336635848,1.1936466717374044,-0.23746184275252336,0.1646667254587649,-0.2579183943584986,-0.6555032237944094,-0.5893311680591331,-0.9510512175134624,True
-1.170211429466519,-1.910717450449154,2.859269766002835,-0.8822802962196433,2.039135460307571,0.048321704930441654,-1.1297661951555569,0.517827076194907,-0.26015300421026755,-1.5141890529223272,-0.6337181969872339,-0.9376956546977098,True
-1.3491177003672357,-1.910717450449154,2.859269766002835,-0.8822802962196433,2.039135460307571,0.048321704930441654,-1.5047238751547036,0.517827076194907,-0.26057549650147815,-1.5141890529223272,-0.6337181969872339,-0.8779253890099276,True
-0.7408363793047992,-1.910717450449154,2.859269766002835,-0.8822802962196433,2.039135460307571,0.048321704930441654,-1.2472371138894667,0.517827076194907,-0.2555947013290253,-1.5141890529223272,-0.6337181969872339,-0.9494848243437137,True
-1.3869402158414312,-1.8888548461607289,0.03924788525987804,1.454432729789426,2.1756499356329635,-0.29527578511164715,-0.8629618541998346,-0.5416539760135193,-0.26058260471122013,-1.6413307791101663,-0.5472810631624823,-0.10371495442515193,False
-1.0139666195465598,-1.3856373958069133,0.8686660854783946,-0.8352118160920328,1.4655617632941504,0.16285420161113792,-1.109001133763199,0.1646667254587649,-0.2592682623663869,-1.3646857166009487,-0.615198230249493,-0.9194760288811582,True
-0.9996541178745025,-0.99712723709526,3.356920686133945,-0.29189987536843054,0.7977956589201085,0.39191919497253047,-0.5524974884480093,1.2241477776671912,-0.2591522677734118,-1.104013232758545,-0.5523638729308856,-0.9002671021152916,True
-1.1022988635216917,-0.99712723709526,3.356920686133945,-0.29189987536843054,0.7977956589201085,0.39191919497253047,-0.4596337607515116,1.2241477776671912,-0.25948803122757375,-1.104013232758545,-0.5523638729308856,-0.8569851855827597,True
-0.9292843179868873,-0.99712723709526,3.356920686133945,-0.29189987536843054,0.7977956589201085,0.39191919497253047,-0.4350265697140993,1.2241477776671912,-0.2584816372147539,-1.104013232758545,-0.5523638729308856,-0.9147768493719118,True
-0.7853507182014113,-0.99712723709526,3.356920686133945,-0.29189987536843054,0.7977956589201085,0.39191919497253047,-0.6034575899395795,1.2241477776671912,-0.25464397862346616,-1.104013232758545,-0.5523638729308856,-0.9343155431208835,True
-0.6458017422076164,-0.5959785345553495,1.2004333655658013,-1.6046376181531778,0.6762810018901595,0.620984188333923,-0.6916271217697382,1.9304684791394755,-0.2502586663369211,-0.49897195285963275,-0.5900634875684537,-0.8952381556229403,True
-0.7266170804334321,-0.8083513770764786,1.034549725522098,-0.26529824462283663,0.9886643145203788,0.16285420161113792,-0.3772151508653284,0.1646667254587649,-0.2530139735921283,-0.5468896888600746,-0.49997865902054794,-0.6301055012065162,True
0.810843198258196,0.5602736080596873,0.20513152530358136,-1.5170397371737459,-2.240748177977488,-0.4098082817923434,0.07896135740581177,0.1646667254587649,0.046636262001634766,0.2753786609075074,-0.31753893641504194,1.6550972499653924,False
-0.05168156041457601,0.7254524855761206,0.20513152530358136,-0.5126230978764711,-0.191740741146461,0.16285420161113792,0.10146332062454809,-0.5416539760135193,-0.20164704837499017,0.34565800704148875,-0.2637756246567463,1.6550972499653924,False
0.9432679841072797,0.22991585302681938,-0.1266357547838253,-1.2243046111715772,0.18667402965745472,0.16285420161113792,-0.5702961124986018,-0.5416539760135193,0.003880478047705324,0.35843606997493993,-0.457412275118286,1.6550972499653924,True
-1.1392010091770615,-0.8791423245835217,-0.29251939482752864,-2.299678463757208,0.046546694871657,1.0791141750567081,0.2970901662336022,0.1646667254587649,-0.2600235790234229,-0.7733616872610963,-0.6248132042508147,-0.8771834132979413,True
-0.5893624032755258,-0.8791423245835217,-0.29251939482752864,-2.299678463757208,0.046546694871657,1.0791141750567081,-0.3768843978154975,0.1646667254587649,-0.25172029837613547,-0.7733616872610963,-0.6248132042508147,-0.9504741252930287,True
-0.5810558784697979,-0.00605397199665714,-0.1266357547838253,-0.7482877649662881,0.15215831874106328,0.048321704930441654,1.6303076115888084,0.1646667254587649,-0.24756402264626845,0.12715313087947397,-0.4035505501153504,-0.1757690402335955,True
-0.4784405153170815,-0.2656207795224819,-0.29251939482752864,-1.0379174142514602,0.635636332960577,-0.29527578511164715,0.7574812416755929,0.8709874269310491,-0.24772981401725325,-0.15268644736310638,-0.5097781188026946,-0.06785279501248256,True
-0.44027384419159526,-0.5251875870483064,-0.29251939482752864,-0.3915680998139247,0.7332480537390804,-0.29527578511164715,-0.2706859409802959,-0.1884936252773772,-0.24608935803673596,-0.6638089647011527,-0.5134729893986761,-0.6202949334591423,True
0.1322262226906978,-0.4072026745365679,1.532200645653208,-1.0635229486916027,0.3686073096279677,0.620984188333923,-1.5100634623698814,-0.1884936252773772,-0.1978388690481832,-0.2664112074708217,-0.5246546085277658,-0.03512342193931082,True
-2.711905091635899e-16,0.0,-0.29251939482752864,-0.3926813839200184,-0.24638524048512206,-0.29527578511164715,0.03485710522154045,-0.5416539760135193,-0.24458309017724833,0.06454062250556329,-0.31933068231348644,1.6550972499653924,True
0.29562728344668565,-0.21842681451778648,-0.29251939482752864,-0.5558068024128202,0.4163486667833511,-0.4098082817923434,-0.2327155430056987,-0.5416539760135193,-0.1729619788473168,-0.12713032149620407,-0.4143213330009432,1.6550972499653924,True
-0.8002966688735612,0.0,0.03924788525987804,-2.08686541779246,-2.955255651620548,4.171491585435508,3.3734469280168446,0.1646667254587649,-0.2550136629571901,-0.46894350496602255,-0.5010494888491301,-0.5210350715445359,True
-1.2394678723107537,-1.554723933625736,3.1910370460902415,-0.580176005556195,1.7078168931839646,0.39191919497253047,-0.6187638105102434,1.9304684791394755,-0.2602369962140632,-1.3263515278005953,-0.6132438681801434,-0.9353048440701984,True
-1.3145291546597637,-0.5251875870483064,1.6980842856969114,-0.5150840416899406,0.6951839987097886,-0.1807432884309509,2.101870644963674,-0.5416539760135193,-0.26052637645610277,-0.31241223403124585,-0.49054942049204686,-0.3441150851087006,True
-0.7435728208090343,-0.3836056920342204,1.034549725522098,-1.7953607636970257,0.4194776611374529,6.3476090223687365,0.15927097402631646,0.8709874269310491,-0.2535146889461058,-0.27152243264420217,-0.5814766976563703,-0.6733049759932719,True
-1.0280247353130902,0.48948266055264417,3.025153406046538,-1.3687385754620787,0.1356101321054465,-0.06621079175025461,1.0591825104084984,-0.5416539760135193,-0.2588203434068273,0.3979202844393041,-0.4724991817330874,-0.21171364139204105,True
-1.2620499818622202,-2.1246830892891917,-0.1266357547838253,0.7758567701755108,2.2866163333454743,-0.29527578511164715,3.015533346227418,0.1646667254587649,-0.26042758634287794,-1.6841372899372276,-0.61158302751822,-0.9559152805142612,False
-0.7394401286619738,-1.8085236386279866,0.7027824454346914,0.8865406478812952,0.4194776611374529,-0.4098082817923434,-1.3868463573763279,0.1646667254587649,-0.2533949731266516,-1.5851073022029811,-0.5757213973829273,-0.9338208926462259,True
-0.37680543836143254,0.18272188802212397,0.03924788525987804,1.4972062770235302,0.010837450026380339,-0.29527578511164715,0.6117725892665874,-0.5416539760135193,-0.23557784231473752,0.07923539487903211,0.8641729386914174,1.6550972499653924,False
-1.2063239978921068,-0.6195755170576972,4.186338886352462,0.38474248553490215,1.1468236889344616,0.5064516916532267,0.4802174024977099,0.517827076194907,-0.2601029353478445,-0.5195638012768891,-0.3723363682995541,-0.6104843657117685,True
-1.0689791536730326,-0.6195755170576972,4.186338886352462,0.38474248553490215,1.1468236889344616,0.5064516916532267,-0.21334230354381412,0.517827076194907,-0.2592155386710719,-0.5195638012768891,-0.3723363682995541,-0.6742118351968107,True
2.0763410331451513,0.37149774804090563,0.03924788525987804,-1.279207095772064,-0.7304116351584469,0.16285420161113792,0.3142955028158415,-0.5416539760135193,0.8210365276798154,0.2804898860808879,-0.42845847369921963,-0.6635768499916742,False
0.31429425898156693,0.20631887052447168,-0.29251939482752864,1.0570488978145045,-0.20399865717284318,-0.06621079175025461,1.448809127311109,-0.5416539760135193,-0.1313445016191424,0.32904652522800226,1.1166794548275694,1.6550972499653924,False
-0.7921228436296712,-0.47799362204361096,1.034549725522098,-0.720924413516526,-1.030633804783547,0.2773866982918342,-0.5738558373087201,0.1646667254587649,-0.25655142418620186,-0.36179305823756785,-0.5085602939531503,-0.8879832819946302,True
-0.42213123020986865,-1.6917799273958716,1.6980842856969114,0.7238253866907373,1.4313686291152947,-0.4098082817923434,-1.327160055326247,-0.5416539760135193,-0.2387523497417628,-1.3250737215072501,-0.5719462340762395,-0.9408284410372072,False
-0.8147546523467493,-0.19482983201543877,-0.45840303487123196,-1.2625078341806668,0.4194776611374529,-0.29527578511164715,-1.3830999441423222,-0.5416539760135193,-0.25535490723083487,-0.08304600437579758,-0.5190406796613056,-0.49193313528551913,False
-0.9907147117048074,0.0,0.5368988053909881,-0.37785712713888286,0.5691210096805771,-0.1807432884309509,-0.8768412212344866,0.1646667254587649,-0.258395912979209,-0.49577743712627,-0.08005215594893714,-0.32869847864854157,False
-1.4165445786260236,-1.7087980711765647,-0.29251939482752864,0.8830836077623742,1.9571364536258242,-0.4098082817923434,-0.20245788211969176,0.1646667254587649,-0.26061630699685306,-1.560828982629424,-0.5700824746765585,-0.7817158716890423,False
-0.033120406857551715,-0.10044190200604795,-0.45840303487123196,1.3707606401314805,-0.22451453768015608,-0.4098082817923434,-0.27218266352185194,-0.8948143267496614,-0.19900956954223756,-0.0645178131222934,0.5322828627757068,0.06092121189002184,True
-0.4468034548103649,-0.45439663954126325,-0.29251939482752864,0.3412072175966297,0.506895957009809,-0.4098082817923434,-0.7669491454936547,-0.5416539760135193,-0.24034832307406176,-0.4721380206993853,-0.32039448262459436,-0.2685984459776545,True
-0.5104670847941962,0.6074675730643827,-0.29251939482752864,-1.2742266142448055,-0.4752534357671765,0.39191919497253047,0.9492305648723717,0.8709874269310491,-0.2440650247638836,0.4012425808020013,-0.4301408715480642,-0.8526157730566184,False
-0.504986187080715,-0.4072026745365679,-0.29251939482752864,0.3279649961241533,0.5991851616189662,-0.4098082817923434,-0.2626249798546939,-0.1884936252773772,-0.24376684343846478,-0.2964396553644319,-0.3423843753991397,-0.06430779994410382,True
0.04461909511879698,-0.3128147445271773,-0.29251939482752864,0.5339811496517004,0.4912187275655418,-0.29527578511164715,-0.5073675282427709,1.5773081284033332,-0.18699146754230517,-0.25746656341740587,-0.23290042179470968,1.6550972499653924,True
-0.02931526003181612,0.44228869554794875,-0.45840303487123196,0.21974206223183845,-0.3805126479527441,-0.29527578511164715,1.1421634965685155,0.1646667254587649,-0.19845813983183852,0.3721724876283999,0.13532288677306814,1.6550972499653924,False
-1.3307763712455254,-2.176296769116577,1.2004333655658013,1.4601749320208537,2.3918408651298373,-0.29527578511164715,-1.09085543654362,-0.1884936252773772,-0.2604909550373468,-1.7250270913242713,-0.590829548761651,-0.9285446209165459,True
-0.05741442446406177,-0.6195755170576972,0.8686660854783946,-0.5810015936117139,0.8404403036224182,0.620984188333923,-0.9084699694598577,2.9899495313479014,-0.21975376110800376,-0.5206946598464998,-0.5244930858373568,-0.9328315916969109,True
-0.056434675693712764,0.39509473054325334,-0.45840303487123196,0.03470252501909746,0.9097943021927366,-0.4098082817923434,0.5639553223676128,1.5773081284033332,-0.20230862595321583,0.334477201974719,-0.0980383479931309,-0.39382745781178013,True
0.2615217965887732,-0.17123284951309106,-0.29251939482752864,0.022807963253997966,0.4194776611374529,-0.29527578511164715,-0.42157369782556214,-0.5416539760135193,-0.14412363913987236,0.2856011112542683,-0.286365369589097,-0.03380435400689082,True
-0.38049931989834335,0.20631887052447168,-0.45840303487123196,0.9717361789475782,-0.05848429087018574,-0.4098082817923434,0.7345245763751386,-0.5416539760135193,-0.23584870190309032,0.15590377247973905,0.2517973049769221,1.6550972499653924,False
-1.2525766544360968,-1.6590792290441183,0.8686660854783946,-0.33438045310093095,0.4194776611374529,0.048321704930441654,-1.1029626927589367,0.8709874269310491,-0.26028319821231805,-1.595329752549742,-0.6158877478079703,-0.9395093731047872,True
-0.6487416552346111,0.0,-0.45840303487123196,0.21165610398758328,0.5527986267612358,-0.4098082817923434,0.4442004412111061,0.1646667254587649,-0.25037024523220086,-0.4913051150995621,-0.38588459164498506,-0.2839326106920372,True
-0.27073537815077053,-0.2892177620248296,-0.29251939482752864,0.5820867418149875,0.3658008920114016,-0.4098082817923434,-0.32599448099560374,-0.5416539760135193,-0.22680988975098462,-0.19102063616345988,-0.0997176216119869,1.6550972499653924,True
0.17008876824906854,-0.19482983201543877,-0.29251939482752864,0.36810181784382634,0.28083417934432076,-0.29527578511164715,-0.3814829966558248,-0.1884936252773772,-0.16399505274865223,-0.0887961326958506,-0.167399377969359,-0.03759667431259833,True
-0.49967756501672517,-0.14763586701074338,0.8686660854783946,-0.9330343326774253,0.6769906707127384,0.8500491816953155,-0.5231740410565695,-0.5416539760135193,-0.2434742296111755,0.01470617706510377,-0.4948405503813469,-0.8803986413832151,True
-0.9103250614428857,0.0,0.03924788525987804,-0.6350843495467138,0.5612823949584421,0.16285420161113792,-0.6791257992559491,2.9899495313479014,-0.25724047042779713,0.16740402911984512,-0.44205465397497506,-0.8689392387203161,False
-0.2269080604342183,-0.21842681451778648,-0.45840303487123196,1.6549410566868286,0.2873502294425551,-0.4098082817923434,-0.08157424466179465,-0.8948143267496614,-0.2225865685592969,-0.0887961326958506,0.5136499551238792,-0.14180304097377994,True
-1.5541563456153713,-2.1661477069423167,-0.45840303487123196,0.2231991023507584,2.4162599241613414,-0.4098082817923434,-0.558993406628018,0.517827076194907,-0.2606881501816517,-1.7301383164976518,-0.626896909441691,-0.9248347423566146,True
-1.271133160926888,-2.1661477069423167,-0.45840303487123196,0.2231991023507584,2.4162599241613414,-0.4098082817923434,-0.9108831559956165,0.517827076194907,-0.26034254132513257,-1.7301383164976518,-0.626896909441691,-0.9329140334426872,True
