Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun),Time Series Observations,Spectroscopy Observations,Imaging Observations,TFOPWG Disposition
-0.07070520372778619,0.5450080281801479,0.007433328907652596,0.7252381904887357,0.8748855827490638,0.33990787872143574,-1.1609225490744868,0.15451301427277256,0.5508348150587482,-0.1266357547838253,-0.06621079175025461,1.9304684791394755,True
-0.366122303266568,-0.6932598621840264,-0.24808227486749931,-0.4867894746257816,-0.060605180860761075,0.07092965397228887,0.4194776611374529,-0.14429996549388902,-0.00605397199665714,-0.45840303487123196,1.1936466717374044,0.517827076194907,True
-0.341657113963272,0.0,0.0,-2.711905091635899e-16,-0.3080002091247629,0.0,0.0,8.251334750686374e-17,0.0,0.03924788525987804,-0.4098082817923434,0.8709874269310491,False
0.011617570867611343,2.0095996825039237,-0.06932937769547556,0.5257708728377255,0.588461858430339,-0.13933337159765016,-2.2837153994173316,0.39921630516422535,-0.24202379702013418,0.5368988053909881,-0.4098082817923434,-0.5416539760135193,False
-0.18960074259770301,-0.2538724724375577,-0.2337136043366544,-0.22439361063806393,-0.3286164614800964,-0.015769503031177124,0.10335245835181012,-0.14429996549388902,0.06473697551038546,1.3663170056095046,-0.1807432884309509,-0.5416539760135193,True
-0.08612387478802613,0.26874027426173414,-0.21413292659044825,-0.14911660248211325,0.6576772147879472,0.09194956749781578,-0.8966354280109375,0.05260348206201536,-0.00605397199665714,0.20513152530358136,-0.1807432884309509,0.1646667254587649,True
-0.3029081576435488,-0.5636479601270458,-0.2014362764665816,0.1047939278192546,-0.20491894734809546,-0.5120055770517528,1.329144060990018,-0.27807851468449035,-0.5487845695506541,-0.1266357547838253,-0.29527578511164715,-0.5416539760135193,False
-0.2142479456470217,-0.19727202849053205,-0.24193857964233545,-0.3567842511045942,-0.31487229324320737,0.3245742032012943,-0.2514819529381957,-0.11828746981793874,0.37149774804090563,-0.1266357547838253,-0.29527578511164715,-0.5416539760135193,False
-0.24588429498376435,0.4620242454108107,-0.25573461290826704,-0.7479926301408278,-0.21179103146653996,0.04582076030805722,-2.3159730731709693,0.3833820896468163,0.15912490551977626,-0.29251939482752864,-0.29527578511164715,0.1646667254587649,False
-0.20821062685438457,0.00871912483228831,-0.24280546962939392,-0.372289461249323,-0.156814358518984,-0.009636032823120916,0.942051975946373,-0.0959910449528385,0.2535128355291671,-0.29251939482752864,-0.4098082817923434,-0.5416539760135193,False
0.18690104650725628,0.23265920804875545,-0.19338633737649777,0.00454834158155826,2.1257296893535527,-0.1284081277895492,0.1356101321054465,-0.16047974700435147,-0.24202379702013418,0.8686660854783946,-0.29527578511164715,-0.5416539760135193,True
-0.25405403417244754,0.22606029928820048,-0.21149449466048842,0.021304334732253533,-0.2736397885325404,0.09520797354584606,-0.7353470592427528,0.28304817775386526,0.11193094051508086,0.03924788525987804,-0.4098082817923434,-0.5416539760135193,False
-0.23484454852300807,-0.2079360326656152,-0.2158022805976094,-0.01805504486590412,-0.2530235361772069,0.061346106772200495,-0.05793591041637461,-0.0959910449528385,0.04113999300803827,-0.1266357547838253,-0.1807432884309509,0.1646667254587649,False
-0.05110344502395667,0.32834567928897773,-0.16835824576240785,0.148151090413735,2.130579662720145,0.5315788227232031,-0.5418010167209316,0.04671348487761283,0.7254524855761206,0.20513152530358136,-0.4098082817923434,0.1646667254587649,True
-0.20778850021148912,-0.14323767627794462,-0.23163220023754108,-0.19576860729394926,-0.3080002091247629,0.055595978452147476,-0.12245125792365022,-0.08855890333113842,0.11193094051508086,-0.29251939482752864,-0.4098082817923434,0.1646667254587649,False
-0.042628046931520225,0.2212953937661825,-0.23307366838054258,-0.21604465132936382,1.9666596340803648,0.12715313087947397,-1.122439144286398,-0.03281784116838788,0.0,-0.29251939482752864,-0.06621079175025461,-0.1884936252773772,False
-0.1408650692211225,0.03933338266030674,-0.16941879721176034,0.1427016436611814,-0.1860168676552668,-0.014044464535161333,-0.2514819529381957,-0.08981865217238152,-0.12403888450839566,0.5368988053909881,-0.29527578511164715,-0.1884936252773772,True
-0.026659331363070565,-0.02343656402921872,-0.19694284723635297,-0.018987589664907836,-0.37187963612338515,-0.3846082896052449,-0.21051470727107757,-0.16019360035189462,-0.5251875870483064,3.1910370460902415,-0.1807432884309509,0.1646667254587649,False
-0.24543039536774774,-0.0613824240819625,-0.2506534904120901,-0.5571592745133968,-0.3286164614800964,-0.023755792364584097,0.03883711084453738,0.09352856640051342,-0.16887315126285657,0.37101516534728474,2.797101625267152,3.3431098820840437,True
-0.34192945373288197,-0.7035638692526074,-0.2602252555841031,-1.1904874735019335,-0.24615145205876243,-0.6555032237944094,0.23238315336635848,-0.3152392227929907,-0.7611574120717832,2.3616188458717247,1.1936466717374044,0.1646667254587649,True
-0.3502358167059862,-0.7246459469951857,-0.260494223394866,-1.2954458190970206,-0.3080002091247629,-0.6555032237944094,0.23238315336635848,-0.3152392227929907,-0.7611574120717832,2.3616188458717247,1.1936466717374044,0.1646667254587649,True
-0.36630386311297464,-0.7613243937630579,-0.2589889786887966,-0.9805707823117594,-0.3286164614800964,-0.6555032237944094,0.23238315336635848,-0.3152392227929907,-0.7611574120717832,2.3616188458717247,1.1936466717374044,0.1646667254587649,True
-0.3742471063932656,-0.7935900040892491,-0.2551727528593587,-0.7217530437420561,-0.3629768820723189,-0.6555032237944094,0.23238315336635848,-0.3152392227929907,-0.7611574120717832,2.3616188458717247,1.1936466717374044,0.1646667254587649,True
-0.37084285927314087,-0.7764208926487843,-0.2579183943584986,-0.882768687552701,-0.33548854559854085,-0.6555032237944094,0.23238315336635848,-0.3152392227929907,-0.7611574120717832,2.3616188458717247,1.1936466717374044,0.1646667254587649,True
-0.30548131456674704,-0.7442483961809268,-0.26015300421026755,-1.170211429466519,0.12494109033724028,-1.5141890529223272,2.039135460307571,-0.45644991360529213,-1.910717450449154,2.859269766002835,0.048321704930441654,0.517827076194907,True
-0.31070116015093824,-0.6085197792424558,-0.26057549650147815,-1.3491177003672357,-0.1499422744005395,-1.5141890529223272,2.039135460307571,-0.45644991360529213,-1.910717450449154,2.859269766002835,0.048321704930441654,0.517827076194907,True
-0.3504627665139945,-0.7728240766145833,-0.2555947013290253,-0.7408363793047992,-0.1499422744005395,-1.5141890529223272,2.039135460307571,-0.45644991360529213,-1.910717450449154,2.859269766002835,0.048321704930441654,0.517827076194907,True
2.8522403589777925,-0.011571687360020708,-0.26058260471122013,-1.3869402158414312,-0.08375827681258659,-1.6413307791101663,2.1756499356329635,-0.47094258976760733,-1.8888548461607289,0.03924788525987804,-0.29527578511164715,-0.5416539760135193,False
-0.3173734845063826,-0.69140810178676,-0.2592682623663869,-1.0139666195465598,-0.23240728382187345,-1.3646857166009487,1.4655617632941504,-0.37841242657744134,-1.3856373958069133,0.8686660854783946,0.16285420161113792,0.1646667254587649,True
-0.3082501022244485,-0.649012577374728,-0.2591522677734118,-0.9996541178745025,-0.3011281250063184,-1.104013232758545,0.7977956589201085,-0.3263874352255408,-0.99712723709526,3.356920686133945,0.39191919497253047,1.2241477776671912,True
-0.30547823227062454,-0.5514279594696113,-0.25948803122757375,-1.1022988635216917,-0.3592818174185042,-1.104013232758545,0.7977956589201085,-0.3110764802706765,-0.99712723709526,3.356920686133945,0.39191919497253047,1.2241477776671912,True
-0.3319890521421179,-0.6810280503855697,-0.2584816372147539,-0.9292843179868873,-0.34923271383542986,-1.104013232758545,0.7977956589201085,-0.3263874352255408,-0.99712723709526,3.356920686133945,0.39191919497253047,1.2241477776671912,True
-0.35651061294825687,-0.7323299101317173,-0.25464397862346616,-0.7853507182014113,-0.37528059619318277,-1.104013232758545,0.7977956589201085,-0.3260879198317145,-0.99712723709526,3.356920686133945,0.39191919497253047,1.2241477776671912,True
-0.3296044694248981,-0.6384128182810013,-0.2502586663369211,-0.6458017422076164,-0.206845281863589,-0.49897195285963275,0.6762810018901595,-0.27338400707451554,-0.5959785345553495,1.2004333655658013,0.620984188333923,1.9304684791394755,True
-0.02326535750645587,-0.2838104864478671,-0.2530139735921283,-0.7266170804334321,0.17007993505585942,-0.5468896888600746,0.9886643145203788,-0.2722914825892543,-0.8083513770764786,1.034549725522098,0.16285420161113792,0.1646667254587649,True
0.05796965975691014,1.5538600693704452,0.046636262001634766,0.810843198258196,0.6792086913061752,0.2753786609075074,-2.240748177977488,0.4398366374052501,0.5602736080596873,0.20513152530358136,-0.4098082817923434,0.1646667254587649,False
0.6695115370345114,1.1218113642750425,-0.20164704837499017,-0.05168156041457601,5.42354444955049,0.34565800704148875,-0.191740741146461,-0.032981331117312024,0.7254524855761206,0.20513152530358136,0.16285420161113792,-0.5416539760135193,False
0.13879562959032432,0.3862630565929882,0.003880478047705324,0.9432679841072797,3.1417860183343733,0.35843606997493993,0.18667402965745472,-0.06997854927688821,0.22991585302681938,-0.1266357547838253,0.16285420161113792,-0.5416539760135193,True
-0.3092032914180834,-0.6023181212234764,-0.2600235790234229,-1.1392010091770615,-0.156814358518984,-0.7733616872610963,0.046546694871657,-0.3078070811712907,-0.8791423245835217,-0.29251939482752864,1.0791141750567081,0.1646667254587649,True
-0.3718868283899791,-0.7739113487744461,-0.25172029837613547,-0.5893624032755258,-0.35610479795387434,-0.7733616872610963,0.046546694871657,-0.3078070811712907,-0.8791423245835217,-0.29251939482752864,1.0791141750567081,0.1646667254587649,True
-0.007671227340682585,0.09712618796999258,-0.24756402264626845,-0.5810558784697979,1.063269474921253,0.12715313087947397,0.15215831874106328,-0.09774875194653815,-0.00605397199665714,-0.1266357547838253,0.048321704930441654,0.1646667254587649,True
0.3154533601439943,0.17570924331360066,-0.24772981401725325,-0.4784405153170815,1.2863233063543598,-0.15268644736310638,0.635636332960577,-0.20004102765663956,-0.2656207795224819,-0.29251939482752864,-0.29527578511164715,0.8709874269310491,True
0.1618537300839688,-0.26985957989530246,-0.24608935803673596,-0.44027384419159526,0.7846611657079118,-0.6638089647011527,0.7332480537390804,-0.3338195768472409,-0.5251875870483064,-0.29251939482752864,-0.29527578511164715,-0.1884936252773772,True
-0.3142415771558679,0.1941621287053201,-0.1978388690481832,0.1322262226906978,-0.039988928505427596,-0.2664112074708217,0.3686073096279677,-0.20747316927833964,-0.4072026745365679,1.532200645653208,0.620984188333923,-0.1884936252773772,True
0.11664532832871306,0.4374392744746267,-0.24458309017724833,-2.711905091635899e-16,0.970207436905913,0.06454062250556329,-0.24638524048512206,-0.014237487114137677,0.0,-0.29251939482752864,-0.29527578511164715,-0.5416539760135193,True
0.28930874226143677,0.30159497307271815,-0.1729619788473168,0.29562728344668565,0.7503007451156893,-0.12713032149620407,0.4163486667833511,-0.1517321071155891,-0.21842681451778648,-0.29251939482752864,-0.4098082817923434,-0.5416539760135193,True
-0.3431129315036465,-0.1788427853236298,-0.2550136629571901,-0.8002966688735612,-0.325947546734974,-0.46894350496602255,-2.955255651620548,0.5072164205044113,0.0,0.03924788525987804,4.171491585435508,0.1646667254587649,True
-0.3355699159375313,-0.7353281198701981,-0.2602369962140632,-1.2394678723107537,-0.34842299678000593,-1.3263515278005953,1.7078168931839646,-0.40541488787146396,-1.554723933625736,3.1910370460902415,0.39191919497253047,1.9304684791394755,True
0.17229342125235114,-0.027854963223811525,-0.26052637645610277,-1.3145291546597637,1.3756603998941381,-0.31241223403124585,0.6951839987097886,-0.24463387738684,-0.5251875870483064,1.6980842856969114,-0.1807432884309509,-0.5416539760135193,True
-0.205848987724071,-0.3552688403270204,-0.2535146889461058,-0.7435728208090343,-0.10362884619231179,-0.27152243264420217,0.4194776611374529,-0.21788374107373287,-0.3836056920342204,1.034549725522098,6.3476090223687365,0.8709874269310491,True
-0.09259018040117678,0.07117653861227645,-0.2588203434068273,-1.0280247353130902,1.478926520733592,0.3979202844393041,0.1356101321054465,-0.07729549750900783,0.48948266055264417,3.025153406046538,-0.06621079175025461,-0.5416539760135193,True
-0.26567431824208915,-0.7977781052586015,-0.26042758634287794,-1.2620499818622202,-0.36984896619076335,-1.6841372899372276,2.2866163333454743,-0.48617848009209247,-2.1246830892891917,-0.1266357547838253,-0.29527578511164715,0.1646667254587649,False
-0.3206621640018569,-0.730838850705051,-0.2533949731266516,-0.7394401286619738,-0.24676641425026966,-1.5851073022029811,0.4194776611374529,-0.4409628216343428,-1.8085236386279866,0.7027824454346914,-0.4098082817923434,0.1646667254587649,True
1.6321961738538444,1.293848336940826,-0.23557784231473752,-0.37680543836143254,0.6796973652078376,0.07923539487903211,0.010837450026380339,-0.1219106388585175,0.18272188802212397,0.03924788525987804,-0.29527578511164715,-0.5416539760135193,False
0.4085474189660058,-0.00847852619492012,-0.2601029353478445,-1.2063239978921068,0.5909263939577366,-0.5195638012768891,1.1468236889344616,-0.27371733502137213,-0.6195755170576972,4.186338886352462,0.5064516916532267,0.517827076194907,True
-0.24580471608800278,-0.3303324226366364,-0.2592155386710719,-1.0689791536730326,-0.2145368895014945,-0.5195638012768891,1.1468236889344616,-0.27371733502137213,-0.6195755170576972,4.186338886352462,0.5064516916532267,0.517827076194907,True
-0.3541847433653308,-0.47413892675214836,0.8210365276798154,2.0763410331451513,0.15242942681101826,0.2804898860808879,-0.7304116351584469,0.0043428669401125285,0.37149774804090563,0.03924788525987804,0.16285420161113792,-0.5416539760135193,False
0.4751190495053245,1.7311226272300924,-0.1313445016191424,0.31429425898156693,1.1530895385328759,0.32904652522800226,-0.20399865717284318,0.2603504073465639,0.20631887052447168,-0.29251939482752864,-0.06621079175025461,-0.5416539760135193,False
-0.3389337162671722,-0.6244648196225869,-0.25655142418620186,-0.7921228436296712,-0.21179103146653996,-0.36179305823756785,-1.030633804783547,-0.24463387738684,-0.47799362204361096,1.034549725522098,0.2773866982918342,0.1646667254587649,True
-0.3373877194232821,-0.7196465984136973,-0.2387523497417628,-0.42213123020986865,-0.3736427861294021,-1.3250737215072501,1.4313686291152947,-0.3765543911720164,-1.6917799273958716,1.6980842856969114,-0.4098082817923434,-0.5416539760135193,False
-0.12968599328350866,-0.13822522218381517,-0.25535490723083487,-0.8147546523467493,-0.2852658567466107,-0.08304600437579758,0.4194776611374529,-0.16551872982384272,-0.19482983201543877,-0.45840303487123196,-0.29527578511164715,-0.5416539760135193,False
-0.32287443098518215,-0.5886813499309469,-0.258395912979209,-0.9907147117048074,-0.37205385101508026,-0.49577743712627,0.5691210096805771,-0.2474692394155186,0.0,0.5368988053909881,-0.1807432884309509,0.1646667254587649,False
0.22753300452157427,-0.5139482157714234,-0.26061630699685306,-1.4165445786260236,-0.3117622216220594,-1.560828982629424,1.9571364536258242,-0.447531343659252,-1.7087980711765647,-0.29251939482752864,-0.4098082817923434,0.1646667254587649,False
0.17535356581896336,0.2572323220673482,-0.19900956954223756,-0.033120406857551715,-0.23124195015748825,-0.0645178131222934,-0.22451453768015608,-0.1321335596671987,-0.10044190200604795,-0.45840303487123196,-0.4098082817923434,-0.8948143267496614,True
0.13601561736321321,0.02899314952385047,-0.24034832307406176,-0.4468034548103649,0.061462659755055424,-0.4721380206993853,0.506895957009809,-0.24660117631554518,-0.45439663954126325,-0.29251939482752864,-0.4098082817923434,-0.5416539760135193,True
-0.3539172364464924,-0.537006798976038,-0.2440650247638836,-0.5104670847941962,-0.37151494080409503,0.4012425808020013,-0.4752534357671765,0.01527926333644413,0.6074675730643827,-0.29251939482752864,0.39191919497253047,0.8709874269310491,False
0.7123786363226772,0.17576644722790535,-0.24376684343846478,-0.504986187080715,1.502400872873786,-0.2964396553644319,0.5991851616189662,-0.26778314956838095,-0.4072026745365679,-0.29251939482752864,-0.4098082817923434,-0.1884936252773772,True
0.8510590831533459,0.3468057720407983,-0.18699146754230517,0.04461909511879698,2.374253801038215,-0.25746656341740587,0.4912187275655418,-0.2390694354439233,-0.3128147445271773,-0.29251939482752864,-0.29527578511164715,1.5773081284033332,True
0.6893687335548109,1.020649876772938,-0.19845813983183852,-0.02931526003181612,0.691858136542996,0.3721724876283999,-0.3805126479527441,-0.023680023044507597,0.44228869554794875,-0.45840303487123196,-0.29527578511164715,0.1646667254587649,False
-0.08426396222149593,-0.7139862304260901,-0.2604909550373468,-1.3307763712455254,-0.3719966986403008,-1.7250270913242713,2.3918408651298373,-0.4921241933894525,-2.176296769116577,1.2004333655658013,-0.29527578511164715,-0.1884936252773772,True
-0.3619010368376134,-0.7271190057695164,-0.21975376110800376,-0.05741442446406177,-0.33548854559854085,-0.5206946598464998,0.8404403036224182,-0.28551065630619044,-0.6195755170576972,0.8686660854783946,0.620984188333923,2.9899495313479014,True
-0.16766457315288047,-0.06928571410382936,-0.20230862595321583,-0.056434675693712764,-0.12661254527061763,0.334477201974719,0.9097943021927366,-0.05574229850102068,0.39509473054325334,-0.45840303487123196,-0.4098082817923434,1.5773081284033332,True
0.26595408886178684,0.19527543908296346,-0.14412363913987236,0.2615217965887732,0.4796330603803693,0.2856011112542683,0.4194776611374529,-0.17157222064284638,-0.17123284951309106,-0.29251939482752864,-0.29527578511164715,-0.5416539760135193,True
0.7726983655728544,0.8049855607492904,-0.23584870190309032,-0.38049931989834335,0.2316888838744626,0.15590377247973905,-0.05848429087018574,-0.10097057983937757,0.20631887052447168,-0.45840303487123196,-0.4098082817923434,-0.5416539760135193,False
-0.33456466251429684,-0.7487201027311216,-0.26028319821231805,-1.2525766544360968,-0.349324394309654,-1.595329752549742,0.4194776611374529,-0.42036575044095514,-1.6590792290441183,0.8686660854783946,0.048321704930441654,0.8709874269310491,True
0.2837900279330958,0.3663054641943157,-0.25037024523220086,-0.6487416552346111,0.655137636101976,-0.4913051150995621,0.5527986267612358,-0.10342318657453857,0.0,-0.45840303487123196,-0.4098082817923434,0.1646667254587649,True
0.264896780492387,0.30805810339449863,-0.22680988975098462,-0.27073537815077053,0.5309842966303987,-0.19102063616345988,0.3658008920114016,-0.1567302339802451,-0.2892177620248296,-0.29251939482752864,-0.4098082817923434,-0.5416539760135193,True
0.24562862724509424,0.1937385656326958,-0.16399505274865223,0.17008876824906854,0.9643155868661236,-0.0887961326958506,0.28083417934432076,-0.16507280189356852,-0.19482983201543877,-0.29251939482752864,-0.29527578511164715,-0.1884936252773772,True
-0.3423461377007719,-0.6261790750159038,-0.2434742296111755,-0.49967756501672517,-0.333391673443564,0.01470617706510377,0.6769906707127384,-0.2164824081470419,-0.14763586701074338,0.8686660854783946,0.8500491816953155,-0.5416539760135193,True
-0.3350282807711656,-0.5892092917549994,-0.25724047042779713,-0.9103250614428857,-0.3667772854675431,0.16740402911984512,0.5612823949584421,-0.1931328520192693,0.0,0.03924788525987804,0.16285420161113792,2.9899495313479014,False
0.25449748024364804,0.12122433820890768,-0.2225865685592969,-0.2269080604342183,-0.2559176113224281,-0.0887961326958506,0.2873502294425551,-0.19648474694088408,-0.21842681451778648,-0.45840303487123196,-0.4098082817923434,-0.8948143267496614,True
-0.08291199702258159,-0.7057056247770842,-0.2606881501816517,-1.5541563456153713,-0.28752991983610515,-1.7301383164976518,2.4162599241613414,-0.4915537765323909,-2.1661477069423167,-0.45840303487123196,-0.4098082817923434,0.517827076194907,True
-0.22321424511903917,-0.728191415503637,-0.26034254132513257,-1.271133160926888,-0.3035622721777444,-1.7301383164976518,2.4162599241613414,-0.4915537765323909,-2.1661477069423167,-0.45840303487123196,-0.4098082817923434,0.517827076194907,True
