ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TFOPWG Disposition,TESS Mag,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun)
-0.311902198146029,-0.15923136113931,-0.325071041834387,-0.458403034871232,-0.409808281792343,-0.894814326749661,True,1.24425640933911,-0.0871775951894341,-0.304020083338219,0.143060575969625,0.193527346444741,-0.00135333205260518,-0.247689389889705,-0.583835273364543,-0.0778794012676126,0.0585933603687992,-0.295161849071087,0.376768501087638,-0.245531310777033,-0.336411727029525
0.493431866316847,0.274522163872651,-0.176263690708253,-0.292519394827529,-0.409808281792343,0.164666725458765,True,0.0739018443336396,-0.124690338957803,-0.374449341924414,0.291154891910284,0.377715460206859,0.111977563414648,-0.240075494839987,-0.442485344062224,2.19023031496002,-0.416080274484508,-0.587140587100446,0.599185161618966,-0.234728685601063,-0.69036646456474
-0.110825157847018,-0.240902518546843,1.65509724996539,-0.458403034871232,-0.409808281792343,-0.541653976013519,True,0.505328732394883,-0.109488399366005,0.213492578549915,-0.108142111282814,-0.120638653448394,0.477901418290285,-0.149849526408858,0.236458829315944,-0.202465860712839,0.29314024041566,-0.0857293975918222,-1.50953122933004,0.17320485123101,-0.194829832015439
-0.36114555495395,-0.0870221061143567,-0.808674322557877,0.371015165347285,0.162854201611138,1.57730812840333,True,-1.0190501783482,-0.0622417529709287,-0.665222107435095,-0.249972723761285,-0.298990550057709,-0.495665944738718,-0.25671205927286,-0.801664511411043,-0.136198106163651,-0.503199583927264,-0.161631091416522,0.19248041093311,-0.181460673602389,-0.312814744527177
0.297484342351994,0.219742729026134,-0.209075505527201,-0.458403034871232,-0.295275785111647,0.517827076194907,True,-2.23358454419547,0.0439131666068576,3.28960723853287,-0.228715471817961,-0.272214732106725,0.133359669094039,0,-2.7119050916359E-16,-0.198734071641495,-0.52600911843931,-0.229802057166484,-1.7353349456055,0.352802542944331,-0.336411727029525
-0.485279850240585,-0.17815516590447,-0.893836645944744,1.3663170056095,-0.295275785111647,0.870987426931049,True,1.26904162917476,-0.0806997430476858,-1.06863663870324,-0.101132183147101,-0.111841914531018,-0.641728797478873,-0.260190190946667,-1.22715891282644,-0.319806937558223,-0.553271461742565,-1.61066342806988,2.09719927306412,-0.447484888255617,-1.85639247733225
3.69219825229805,1.32105836687223,1.65509724996539,0.039247885259878,1.99537414850228,4.04943058355633,True,-1.78254041830686,-0.114841951616334,1.84082415888832,-0.144049425129266,-0.165725622795229,1.16646172952074,0.79809308739286,2.05606498910974,0.489161548614799,-0.398028473610554,0.222988602880358,-0.117096484080546,0.401962443701067,0.37857684279161
-0.463735881637119,-0.209528842225657,-0.89523815562294,2.02985156578432,0.277386698291834,0.870987426931049,True,-0.42168536457876,-0.0889270718776608,-0.179319670853922,-0.279572516505717,-0.336301098494276,-0.638969062594448,-0.2271641822742,-0.139711309078391,-0.246151452058762,-0.476819991807279,-0.437637250779067,0.525024769659354,-0.25578208981939,-0.454396639541263
-0.487331656774248,-0.240653521115723,-0.897134315775794,2.02985156578432,0.277386698291834,0.870987426931049,True,-0.42168536457876,-0.00202046379756661,-0.328828112878898,-0.275144914568136,-0.330718133217271,-0.642915278067521,-0.258076611082532,-0.894695772279415,-0.301128125006318,-0.476819991807279,-0.437637250779067,0.525024769659354,-0.25578208981939,-0.454396639541263
-0.504772012310387,-0.269039228263463,-0.900019776877963,2.02985156578432,0.277386698291834,0.870987426931049,True,-0.42168536457876,0.20692001510702,-0.170420358828625,-0.282056079134702,-0.339433005844791,-0.64881599468511,-0.259668631600324,-1.07121662623479,-0.356104797953874,-0.476819991807279,-0.437637250779067,0.525024769659354,-0.25578208981939,-0.454396639541263
-0.0913329957772159,-0.0730782499716071,0.0664448088570307,-0.458403034871232,-0.409808281792343,-0.541653976013519,True,1.09812322193931,-0.120120055152047,-0.127426124055906,0.267051911131192,0.347789715406264,0.260802711079208,-0.215631387475732,-0.162085274246956,-0.139102042749582,0.244827147872424,-0.0562120722155502,0.136771408360579,-0.173196133976072,-0.0296509544990048
-0.162120321188602,0.0145688457828189,-0.331748823242263,0.039247885259878,-0.409808281792343,-0.894814326749661,True,1.87994163391828,-0.105450682959289,-0.588205393721227,1.61609062731741,1.99224905373582,-0.0195093446447628,-0.259575745789412,-1.11422198070116,0.0954577466113731,-0.431259345883972,-1.54293969452259,0.419477661137453,-0.40614472523693,-1.55970289693373
0.594996289733184,0.472724119044591,-0.715185382847608,1.53220064565321,-0.295275785111647,-0.541653976013519,True,-0.596295187534418,-0.159767916747961,-1.465861438766,-0.0918971270336611,-0.100255486192623,-0.376259974140865,-0.216077483786771,-0.16600849251246,0.725279349398751,-0.553790708766665,-0.864424552756336,0.61670107846719,-0.287591277434034,-0.949933272090565
-0.475020817572268,-0.165954291779564,-0.909005927167574,-0.126635754783825,0.620984188333923,0.870987426931049,True,-2.0396973280343,0.0980295512648026,0.946427789040108,-0.300636414419302,-0.362870807567443,-0.669109050989608,-0.253333231601568,-0.737328590799795,-0.202786608366983,-0.560353153857655,0.291798471776992,0.419477661137453,-0.148974760927666,0.300706800533863
-0.412440718295535,-0.181890127371278,-0.857809603040522,1.53220064565321,-0.180743288430951,1.93046847913948,True,-0.0656688262302444,-0.13798516164972,-0.528123554851819,-0.267167851964728,-0.320661273744248,-0.570311968851774,-0.220749939662461,-0.208980763559808,-0.29673161985445,-0.394623062923014,-0.10604651765601,0.793118296225831,-0.222037947759677,-0.454396639541263
-0.356016038619792,-0.0290057046632736,-0.927967528696112,0.702782445434691,0.162854201611138,2.28362882987562,True,-0.989296195765352,-0.151651776145295,-1.00221356865195,-0.292487823806299,-0.352590465669348,-0.714149812381092,-0.251434505871899,-0.678054993895003,-0.319817946636981,-0.611020353697279,-1.30654553025375,1.19404892330979,-0.349796088778276,-1.21978836398741
0.985865434396058,0.162722317299533,1.65509724996539,-0.126635754783825,-0.295275785111647,0.164666725458765,True,-0.994733709715112,-0.0990553294805588,0.826895875472903,0.0768436434853951,0.110926193166904,0.528093826732237,-0.171621337822982,0.303976242755386,2.24841508293659,-0.342801460102614,0.670220805551148,-0.238062760656684,0.0192071501835127,0.843437398087859
-0.128265513383157,0.46276422179977,-0.934233101375107,1.3663170056095,-0.295275785111647,0.870987426931049,True,0.589235197654112,-0.169766363093254,-1.45499337997782,-0.15293963674842,-0.176895551227586,-0.745315146059111,-0.256683950207401,-0.878718064780694,-0.252759002171152,-0.627055464113611,-1.78636179340484,2.54548416521841,-0.501554094679066,-2.22910445625858
-0.496564786175733,-0.267296246245619,-0.928709504408098,-0.126635754783825,-0.0662107917502546,0.164666725458765,False,-0.126665076464084,-0.085730018644364,-1.00161610199129,-0.249972723761285,-0.298990550057709,-0.716430732126579,-0.258593781030319,-0.94001869424093,6.44725847930618,-0.51146020422854,-0.759005533555364,0.843246721238984,-0.315239222792991,-0.855545342081174
-0.451425042435139,-0.0997209751015036,-0.878172714247256,1.0345497255221,0.620984188333923,1.57730812840333,True,-0.910885838356204,0.0349543273769794,-0.485004122103833,-0.273390519859453,-0.3285061531421,-0.666080096537576,-0.259306707720933,-1.07957335693898,-0.337587170134968,-0.584063716298405,-0.947481961823768,0.732086777483951,-0.311252998862185,-0.973530254592913
-0.383715426824247,-0.0295036995255146,-0.92846217917077,1.53220064565321,1.1936466717374,5.10891163576475,True,-2.07081068910459,-0.159241753520397,-0.950000092244573,-0.306558419778575,-0.370343569695523,-0.715716400789408,-0.143937286698357,0.447101259475959,-0.246151452058762,-0.575187466477881,-0.0279150518494226,0.419477661137453,-0.151732107115589,-0.147635867010743
0.785814297363878,0.0178058123873858,1.65509724996539,-0.126635754783825,-0.0662107917502546,1.93046847913948,True,-0.669912563897332,-0.134100630437737,0.248667271346365,-0.0683331396564136,-0.0707052037277862,0.545008028180148,0.0074333289076526,0.725238190488736,0.874885582749064,-0.18462638212633,0.339907878721436,-1.16092254907449,0.154513014272773,0.550834815058748
-0.344731102684643,0.153011417485833,-0.919970679355816,-0.458403034871232,1.1936466717374,0.517827076194907,True,-3.40593130181184,-0.0577380928666297,-0.131856673385675,-0.303213275832422,-0.366122303266568,-0.693259862184026,-0.248082274867499,-0.486789474625782,-0.0606051808607611,-0.621766767588961,0.0709296539722889,0.419477661137453,-0.144299965493889,-0.00605397199665714
-0.372430490889099,-0.282983084406213,0.0267078873928776,0.039247885259878,-0.409808281792343,0.870987426931049,False,-0.120571310830731,-0.057009989380743,-0.0387105408542413,-0.283819648058226,-0.341657113963272,0,0,-2.7119050916359E-16,-0.308000209124763,0.505083316495222,0,0,8.25133475068637E-17,0
0.869938365244077,0.35918129045363,1.65509724996539,0.536898805390988,-0.409808281792343,-0.541653976013519,False,0.575231255477467,-0.112637879750384,-0.340243995736257,-0.00260568630981793,0.0116175708676113,2.00959968250392,-0.0693293776954756,0.525770872837726,0.588461858430339,0.630750781440441,-0.13933337159765,-2.28371539941733,0.399216305164225,-0.242023797020134
-0.386793136624742,-0.201311926998679,-0.601992865896815,1.3663170056095,-0.180743288430951,-0.541653976013519,True,0.507027955504183,-0.0847706716682594,0.0544355916771923,-0.163049124703785,-0.189600742597703,-0.253872472437558,-0.233713604336654,-0.224393610638064,-0.328616461480096,-0.0328700346615628,-0.0157695030311771,0.10335245835181,-0.144299965493889,0.0647369755103855
-0.103643834979196,-0.0907570675811646,0.0788110707234684,0.205131525303581,-0.180743288430951,0.164666725458765,True,-0.00883274291917501,-0.0656587746353054,1.68704578503499,-0.0806302307324152,-0.0861238747880261,0.268740274261734,-0.214132926590448,-0.149116602482113,0.657677214787947,-0.125019198174416,0.0919495674978158,-0.896635428010938,0.0526034820620154,-0.00605397199665714
-0.37345639415593,-0.12611470280028,-0.859293554464495,-0.126635754783825,-0.295275785111647,-0.541653976013519,False,0.0634135361762365,-0.147863517387745,-0.902537094776327,-0.253081855234688,-0.302908157643549,-0.563647960127046,-0.201436276466582,0.104793927819255,-0.204918947348095,-0.435509860783421,-0.512005577051753,1.32914406099002,-0.27807851468449,-0.548784569550654
-0.375508200689594,-0.180894137646796,-0.523013673443166,-0.126635754783825,-0.295275785111647,-0.541653976013519,False,0.257066376736118,-0.0434584025542579,-0.196525007436161,-0.182652666462306,-0.214247945647022,-0.197272028490532,-0.241938579642335,-0.356784251104594,-0.314872293243207,-0.0616254474763551,0.324574203201294,-0.251481952938196,-0.118287469817939,0.371497748040906
-0.0636336075727603,-0.226211670110732,1.65509724996539,-0.292519394827529,-0.295275785111647,0.164666725458765,False,-0.496744150889565,-0.0484990447690252,-0.716838117181813,-0.207799520538641,-0.245884294983764,0.462024245410811,-0.255734612908267,-0.747992630140828,-0.21179103146654,-0.0211901008492963,0.0458207603080572,-2.31597307317097,0.383382089646816,0.159124905519776
-0.292410036076227,-0.0793031857496203,-0.298524799694434,-0.292519394827529,-0.409808281792343,-0.541653976013519,False,-0.3657281897725,0.0944165457072745,0.34870617598032,-0.177851770028462,-0.208210626854385,0.00871912483228831,-0.242805469629394,-0.372289461249323,-0.156814358518984,-0.284556440425715,-0.00963603282312092,0.942051975946373,-0.0959910449528385,0.253512835529167
0.204127145070311,0.0352356325658228,0.0228331253413938,0.868666085478395,-0.295275785111647,-0.541653976013519,True,0.643610337151713,-0.138470360656368,-0.58985203108778,0.137744101909721,0.186901046507256,0.232659208048755,-0.193386337376498,0.00454834158155826,2.12572968935355,-0.0946891734453846,-0.128408127789549,0.135610132105447,-0.160479747004351,-0.242023797020134
-0.185716096325731,-0.167946271228528,-0.0502927031621411,0.039247885259878,-0.409808281792343,-0.541653976013519,False,0.183531031833652,-0.13020824297541,-0.35611933642314,-0.214290559057376,-0.254054034172448,0.2260602992882,-0.211494494660488,0.0213043347322535,-0.27363978853254,0.289097486810451,0.0952079735458461,-0.735347059242753,0.283048177753865,0.111930940515081
-0.337549779816821,-0.171681232695336,-0.557639206669191,-0.126635754783825,-0.180743288430951,0.164666725458765,False,0.217925651321897,-0.0897707864943404,0.220556082816055,-0.199026354678496,-0.234844548523008,-0.207936032665615,-0.215802280597609,-0.0180550448659041,-0.253023536177207,-0.116291661701347,0.0613461067722005,-0.0579359104163746,-0.0959910449528385,0.0411399930080383
-0.0143902507648392,-0.211769819105741,1.65509724996539,0.205131525303581,-0.409808281792343,0.164666725458765,True,-0.0271140398192305,-0.097044154687529,0.796141955253239,-0.0526937529464474,-0.0511034450239567,0.328345679288978,-0.168358245762408,0.148151090413735,2.13057966272015,-0.00715449762564851,0.531578822723203,-0.541801016720932,0.0467134848776128,0.725452485576121
-0.380637717023752,-0.193593006633943,-0.522519022968508,-0.292519394827529,-0.409808281792343,0.164666725458765,False,0.286421920796784,-0.0374522435509273,0.45075162053705,-0.177516099749017,-0.207788500211489,-0.143237676277945,-0.231632200237541,-0.195768607293949,-0.308000209124763,-0.0877408859508063,0.0555959784521475,-0.12245125792365,-0.0885589033311384,0.111930940515081
0.157961498062885,0.193349001327358,0.0178041788490425,-0.292519394827529,-0.0662107917502546,-0.188493625277377,False,-0.732174442378098,-0.0289865661024967,0.279884829651363,-0.0459295082969626,-0.0426280469315202,0.221295393766183,-0.233073668380543,-0.216044651329364,1.96665963408036,-0.321776954394536,0.127153130879474,-1.1224391442864,-0.0328178411683879,0
-0.112876964380681,-0.0890140855633209,-0.254748232687244,0.536898805390988,-0.295275785111647,-0.188493625277377,True,0.509664681018614,-0.135172154832518,-0.797014745485541,-0.124254880854558,-0.140865069221123,0.0393333826603067,-0.16941879721176,0.142701643661181,-0.186016867655267,-0.0132139416884788,-0.0140444645351613,-0.251481952938196,-0.0898186521723815,-0.124038884508396
0.110769947788627,0.00684992541808253,-0.336695327988838,3.19103704609024,-0.180743288430951,0.164666725458765,False,0.436187930016468,-0.143699680874154,-1.28923072740774,-0.0331813571779648,-0.0266593313630706,-0.0234365640292187,-0.196942847236353,-0.0189875896649078,-0.371879636123385,-0.249866552747636,-0.384608289605245,-0.210514707271078,-0.160193600351895,-0.525187587048306
-0.359093748420287,-0.212018816536862,-0.384923749267945,0.371015165347285,2.79710162526715,3.34310988208404,True,-0.105629866248956,0.00419215716273788,0.819183138384313,-0.207438877847681,-0.245430395367748,-0.0613824240819625,-0.25065349041209,-0.557159274513397,-0.328616461480096,-0.114765475351931,-0.0237557923645841,0.0388371108445374,0.0935285664005134,-0.168873151262857
-0.499642495976228,-0.201311926998679,-0.9238454414073,2.36161884587172,1.1936466717374,0.164666725458765,True,-1.26965629001979,0.162254930565994,-0.288484565030889,-0.284035589866019,-0.341929453732882,-0.703563869252607,-0.260225255584103,-1.19048747350193,-0.246151452058762,-0.589331168059133,-0.655503223794409,0.232383153366358,-0.315239222792991,-0.761157412071783
-0.511953335178208,-0.247376451755977,-0.931594965510267,2.36161884587172,1.1936466717374,0.164666725458765,True,-1.26965629001979,0.396355636424026,-0.136009685664147,-0.290621185725437,-0.350235816705986,-0.724645946995186,-0.260494223394866,-1.29544581909702,-0.308000209124763,-0.589331168059133,-0.655503223794409,0.232383153366358,-0.315239222792991,-0.761157412071783
-0.508875625377713,-0.335521542372644,-0.944703203088691,2.36161884587172,1.1936466717374,0.164666725458765,True,-1.26965629001979,0.0560184197054037,-0.235681980347464,-0.30335714871786,-0.366303863112975,-0.761324393763058,-0.258988978688797,-0.980570782311759,-0.328616461480096,-0.589331168059133,-0.655503223794409,0.232383153366358,-0.315239222792991,-0.761157412071783
-0.50682381884405,-0.322324678523256,-0.955338188293828,2.36161884587172,1.1936466717374,0.164666725458765,True,-1.26965629001979,-0.101954413772979,-0.68361401895404,-0.309651521215939,-0.374247106393266,-0.793590004089249,-0.255172752859359,-0.721753043742056,-0.362976882072319,-0.589331168059133,-0.655503223794409,0.232383153366358,-0.315239222792991,-0.761157412071783
-0.507849722110882,-0.331288586043595,-0.951051217513462,2.36161884587172,1.1936466717374,0.164666725458765,True,-1.26965629001979,-0.0260921810572885,-0.237461842752523,-0.306954070213529,-0.370842859273141,-0.776420892648784,-0.257918394358499,-0.882768687552701,-0.335488545598541,-0.589331168059133,-0.655503223794409,0.232383153366358,-0.315239222792991,-0.761157412071783
-0.438088299966327,-0.277754138352681,-0.93769565469771,2.85926976600284,0.0483217049304417,0.517827076194907,True,-0.882280296219643,-0.107473931472217,-1.12976619515556,-0.2551238301147,-0.305481314566747,-0.744248396180927,-0.260153004210268,-1.17021142946652,0.12494109033724,-0.633718196987234,-1.51418905292233,2.03913546030757,-0.456449913605292,-1.91071745044915
-0.350886522285633,0.749360265019498,-0.877925389009928,2.85926976600284,0.0483217049304417,0.517827076194907,True,-0.882280296219643,-0.0349096227303879,-1.5047238751547,-0.259265805955592,-0.310701160150938,-0.608519779242456,-0.260575496501478,-1.34911770036724,-0.14994227440054,-0.633718196987234,-1.51418905292233,2.03913546030757,-0.456449913605292,-1.91071745044915
-0.444243719567317,-0.269039228263463,-0.949484824343714,2.85926976600284,0.0483217049304417,0.517827076194907,True,-0.882280296219643,-0.135217169613717,-1.24723711388947,-0.290801126191961,-0.350462766513995,-0.772824076614583,-0.255594701329025,-0.740836379304799,-0.14994227440054,-0.633718196987234,-1.51418905292233,2.03913546030757,-0.456449913605292,-1.91071745044915
-0.418596137896525,0.356940313573545,-0.103714954425152,0.039247885259878,-0.295275785111647,-0.541653976013519,False,1.45443272978943,0.133079153447713,-0.862961854199835,2.34227179421126,2.85224035897779,-0.0115716873600207,-0.26058260471122,-1.38694021584143,-0.0837582768125866,-0.547281063162482,-1.64133077911017,2.17564993563296,-0.470942589767607,-1.88885484616073
-0.389870846425237,-0.0103308973292339,-0.919476028881158,0.868666085478395,0.162854201611138,0.164666725458765,True,-0.835211816092033,-0.123638143428632,-1.1090011337632,-0.264559625997624,-0.317373484506383,-0.69140810178676,-0.259268262366387,-1.01396661954656,-0.232407283821873,-0.615198230249493,-1.36468571660095,1.46556176329415,-0.378412426577441,-1.38563739580691
-0.469891301238109,-0.194339998927304,-0.900267102115292,3.35692068613395,0.39191919497253,1.22414777766719,True,-0.291899875368431,-0.0521410810105966,-0.552497488448009,-0.257320938649268,-0.308250102224449,-0.649012577374728,-0.259152267773412,-0.999654117874503,-0.301128125006318,-0.552363872930886,-1.10401323275855,0.797795658920109,-0.326387435225541,-0.99712723709526
-0.492461173108406,-0.184878096544724,-0.85698518558276,3.35692068613395,0.39191919497253,1.22414777766719,True,-0.291899875368431,0.220948920008324,-0.459633760751512,-0.255121379241422,-0.305478232270625,-0.551427959469611,-0.259488031227574,-1.10229886352169,-0.359281817418504,-0.552363872930886,-1.10401323275855,0.797795658920109,-0.311076480270677,-0.99712723709526
-0.496564786175733,-0.241400513409084,-0.914776849371912,3.35692068613395,0.39191919497253,1.22414777766719,True,-0.291899875368431,0.0135464033977457,-0.435026569714099,-0.276152885883838,-0.331989052142118,-0.68102805038557,-0.258481637214754,-0.929284317986887,-0.34923271383543,-0.552363872930886,-1.10401323275855,0.797795658920109,-0.326387435225541,-0.99712723709526
-0.48835756004108,-0.250115423498303,-0.934315543120884,3.35692068613395,0.39191919497253,1.22414777766719,True,-0.291899875368431,-0.116201874863237,-0.60345758993958,-0.295595299284243,-0.356510612948257,-0.732329910131717,-0.254643978623466,-0.785350718201411,-0.375280596193183,-0.552363872930886,-1.10401323275855,0.797795658920109,-0.326087919831715,-0.99712723709526
-0.349860619018802,0.0514204655886571,-0.89523815562294,1.2004333655658,0.620984188333923,1.93046847913948,True,-1.60463761815318,-0.0988520495668123,-0.691627121769738,-0.274261639710462,-0.329604469424898,-0.638412818281001,-0.250258666336921,-0.645801742207616,-0.206845281863589,-0.590063487568454,-0.498971952859633,0.67628100189016,-0.273384007074516,-0.59597853455535
-0.125187803582662,0.07632020870071,-0.630105501206516,1.0345497255221,0.162854201611138,0.164666725458765,True,-0.265298244622837,-0.0912365237146765,-0.377215150865328,-0.0304712874901604,-0.0232653575064559,-0.283810486447867,-0.253013973592128,-0.726617080433432,0.170079935055859,-0.499978659020548,-0.546889688860075,0.988664314520379,-0.272291482589254,-0.808351377076479
3.74041570583914,1.70750237997129,1.65509724996539,0.205131525303581,-0.409808281792343,0.164666725458765,False,-1.51703973717375,-0.112490122457549,0.0789613574058118,0.0344552602128686,0.0579696597569101,1.55386006937045,0.0466362620016348,0.810843198258196,0.679208691306175,-0.317538936415042,0.275378660907507,-2.24074817797749,0.43983663740525,0.560273608059687
1.72554168978171,0.765794095473453,1.65509724996539,0.205131525303581,0.162854201611138,-0.541653976013519,False,-0.512623097876471,-0.0857360256228649,0.101463320624548,0.527025843289044,0.669511537034511,1.12181136427504,-0.20164704837499,-0.051681560414576,5.42354444955049,-0.263775624656746,0.345658007041489,-0.191740741146461,-0.032981331117312,0.725452485576121
3.45111098459261,0.583776973324347,1.65509724996539,-0.126635754783825,0.162854201611138,-0.541653976013519,True,-1.22430461117158,-0.160530593956149,-0.570296112498602,0.0991714302528451,0.138795629590324,0.386263056592988,0.00388047804770532,0.94326798410728,3.14178601833437,-0.457412275118286,0.35843606997494,0.186674029657455,-0.0699785492768882,0.229915853026819
-0.470917204504941,0.137075581894119,-0.877183413297941,-0.292519394827529,1.07911417505671,0.164666725458765,True,-2.29967846375721,0.508595633410169,0.297090166233602,-0.258077264895091,-0.309203291418083,-0.602318121223476,-0.260023579023423,-1.13920100917706,-0.156814358518984,-0.624813204250815,-0.773361687261096,0.046546694871657,-0.307807081171291,-0.879142324583522
-0.491435269841575,-0.30987480696723,-0.950474125293029,-0.292519394827529,1.07911417505671,0.164666725458765,True,-2.29967846375721,-0.0283665317933559,-0.376884397815498,-0.307781306184886,-0.371886828389979,-0.773911348774446,-0.251720298376135,-0.589362403275526,-0.356104797953874,-0.624813204250815,-0.773361687261096,0.046546694871657,-0.307807081171291,-0.879142324583522
-0.0133643474980075,0.130103653822744,-0.175769040233596,-0.126635754783825,0.0483217049304417,0.164666725458765,True,-0.748287764966288,0.0146856587632429,1.63030761158881,-0.0180168768455978,-0.00767122734068259,0.0971261879699926,-0.247564022646268,-0.581055878469798,1.06326947492125,-0.40355055011535,0.127153130879474,0.152158318741063,-0.0977487519465382,-0.00605397199665714
